poll;vote
102;no
102;yes
102;yes
102;no
102;yes
102;yes
102;yes
102;yes
102;yes
102;yes
102;no
102;no
102;yes
102;yes
102;no
102;no
102;no
102;yes
102;yes
102;no
102;no
102;yes
102;no
102;yes
102;no
102;yes
102;yes
102;yes
103;no
103;no
103;no
103;no
103;yes
103;yes
103;yes
103;yes
103;no
103;yes
103;yes
103;yes
103;yes
103;no
103;no
103;yes
103;yes
103;yes
103;yes
103;no
103;yes
103;yes
103;yes
103;yes
103;yes
103;yes
103;yes
103;yes
103;yes
103;yes
104;no
104;yes
104;no
104;yes
104;no
104;no
104;yes
104;yes
104;yes
104;yes
104;no
104;yes
104;no
104;no
104;no
104;yes
104;yes
104;yes
104;no
104;yes
104;yes
104;yes
104;yes
104;no
104;no
104;yes
104;yes
104;yes
104;yes
104;yes
105;yes
105;no
105;yes
105;yes
105;no
105;yes
105;no
105;yes
105;yes
105;no
105;yes
105;yes
105;yes
105;no
105;no
105;yes
105;yes
105;no
105;yes
105;yes
105;yes
105;yes
105;yes
105;yes
105;no
105;yes
105;yes
105;no
105;yes
105;yes
106;no
106;no
106;yes
106;no
106;no
106;yes
106;no
106;yes
106;yes
106;no
106;yes
106;yes
106;yes
106;yes
106;yes
106;yes
106;yes
106;no
106;yes
106;no
106;yes
106;no
106;yes
106;no
106;no
106;no
106;yes
106;yes
106;yes
106;yes
107;yes
107;yes
107;yes
107;yes
107;no
107;yes
107;no
107;yes
107;yes
107;no
107;yes
107;yes
107;no
107;yes
107;yes
107;no
107;no
107;yes
107;no
107;yes
107;yes
107;no
107;yes
107;yes
107;yes
107;no
107;no
107;yes
107;no
107;no
108;yes
108;no
108;no
108;yes
108;no
108;yes
108;no
108;yes
108;yes
108;yes
108;no
108;no
108;no
108;no
108;yes
108;yes
108;no
108;no
108;no
108;no
108;no
108;yes
108;yes
108;no
108;yes
108;yes
108;yes
108;yes
108;no
108;no
109;yes
109;yes
109;yes
109;yes
109;yes
109;yes
109;no
109;no
109;yes
109;yes
109;yes
109;no
109;no
109;yes
109;yes
109;yes
109;no
109;yes
109;no
109;no
109;yes
109;yes
109;no
109;yes
109;yes
109;yes
109;yes
109;no
109;yes
109;yes
110;no
110;no
110;no
110;no
110;no
110;yes
110;no
110;yes
110;yes
110;yes
110;yes
110;no
110;no
110;no
110;yes
110;yes
110;no
110;no
110;no
110;yes
110;yes
110;yes
110;yes
110;yes
110;yes
110;no
110;yes
110;no
110;no
110;yes
111;no
111;no
111;yes
111;no
111;no
111;yes
111;yes
111;yes
111;no
111;yes
111;yes
111;yes
111;yes
111;yes
111;yes
111;yes
111;no
111;yes
111;no
111;yes
111;yes
111;yes
111;yes
111;yes
111;yes
111;yes
111;yes
111;yes
111;yes
111;yes
112;no
112;yes
112;yes
112;yes
112;yes
112;no
112;yes
112;no
112;yes
112;yes
112;no
112;yes
112;no
112;no
112;yes
112;no
112;no
112;no
112;no
112;no
112;no
112;yes
112;yes
112;yes
112;no
112;yes
112;yes
112;yes
112;no
112;no
113;yes
113;yes
113;no
113;no
113;yes
113;yes
113;yes
113;no
113;no
113;no
113;yes
113;yes
113;no
113;yes
113;no
113;yes
113;yes
113;no
113;yes
113;no
113;no
113;no
113;yes
113;no
113;yes
113;yes
113;no
113;no
113;yes
113;no
114;yes
114;no
114;yes
114;yes
114;yes
114;no
114;yes
114;no
114;yes
114;no
114;no
114;no
114;no
114;yes
114;yes
114;no
114;no
114;yes
114;yes
114;yes
114;yes
114;yes
114;yes
114;yes
114;no
114;yes
114;yes
114;yes
114;no
114;yes
115;yes
115;yes
115;yes
115;no
115;no
115;no
115;yes
115;yes
115;no
115;yes
115;no
115;yes
115;yes
115;yes
115;no
115;yes
115;no
115;no
115;yes
115;yes
115;yes
115;no
115;no
115;yes
115;yes
115;no
115;yes
115;yes
115;yes
115;no
116;yes
116;yes
116;yes
116;no
116;no
116;no
116;yes
116;no
116;yes
116;no
116;yes
116;no
116;yes
116;no
116;no
116;no
116;no
116;no
116;yes
116;yes
116;yes
116;yes
116;yes
116;no
116;no
116;yes
116;no
116;no
116;yes
116;yes
117;yes
117;no
117;yes
117;yes
117;yes
117;yes
117;yes
117;no
117;yes
117;no
117;yes
117;yes
117;no
117;no
117;yes
117;yes
117;no
117;no
117;yes
117;yes
117;yes
117;no
117;no
117;no
117;no
117;yes
117;no
117;no
117;yes
117;no
118;yes
118;no
118;yes
118;yes
118;no
118;no
118;no
118;yes
118;no
118;yes
118;yes
118;yes
118;yes
118;no
118;yes
118;no
118;yes
118;yes
118;no
118;yes
118;no
118;no
118;no
118;yes
118;no
118;yes
118;yes
118;no
118;yes
118;yes
119;yes
119;yes
119;yes
119;no
119;yes
119;yes
119;no
119;yes
119;no
119;yes
119;no
119;no
119;no
119;yes
119;no
119;yes
119;yes
119;no
119;yes
119;no
119;yes
119;yes
119;yes
119;no
119;no
119;yes
119;yes
119;no
119;yes
119;yes
120;no
120;yes
120;yes
120;no
120;no
120;no
120;no
120;yes
120;yes
120;yes
120;no
120;no
120;no
120;yes
120;yes
120;no
120;no
120;yes
120;no
120;yes
120;yes
120;no
120;no
120;no
120;yes
120;no
120;yes
120;yes
120;yes
120;yes
121;no
121;yes
121;no
121;no
121;no
121;yes
121;yes
121;no
121;yes
121;yes
121;yes
121;yes
121;yes
121;no
121;no
121;no
121;yes
121;yes
121;no
121;yes
121;no
121;yes
121;no
121;yes
121;no
121;yes
121;yes
121;no
121;yes
121;no
122;yes
122;yes
122;yes
122;no
122;yes
122;yes
122;no
122;yes
122;no
122;no
122;no
122;no
122;yes
122;yes
122;no
122;no
122;no
122;no
122;yes
122;no
122;yes
122;yes
122;yes
122;no
122;yes
122;no
122;yes
122;no
122;yes
122;no
123;no
123;yes
123;no
123;yes
123;yes
123;no
123;no
123;no
123;yes
123;yes
123;yes
123;yes
123;no
123;yes
123;no
123;no
123;yes
123;yes
123;no
123;no
123;yes
123;no
123;no
123;yes
123;yes
123;no
123;yes
123;yes
123;yes
123;no
124;yes
124;yes
124;yes
124;no
124;yes
124;yes
124;yes
124;yes
124;yes
124;yes
124;no
124;yes
124;yes
124;yes
124;yes
124;yes
124;yes
124;no
124;yes
124;no
124;yes
124;no
124;yes
124;yes
124;yes
124;yes
124;no
124;yes
124;no
124;no
125;yes
125;no
125;yes
125;no
125;yes
125;no
125;no
125;yes
125;no
125;yes
125;yes
125;yes
125;no
125;no
125;no
125;yes
125;yes
125;yes
125;no
125;yes
125;no
125;yes
125;no
125;yes
125;yes
125;yes
125;no
125;yes
125;yes
125;yes
126;no
126;no
126;no
126;no
126;yes
126;no
126;yes
126;no
126;no
126;yes
126;no
126;yes
126;yes
126;yes
126;no
126;yes
126;yes
126;yes
126;yes
126;yes
126;no
126;yes
126;no
126;no
126;yes
126;no
126;no
126;no
126;no
126;yes
127;no
127;yes
127;yes
127;yes
127;yes
127;yes
127;no
127;yes
127;yes
127;yes
127;yes
127;no
127;yes
127;yes
127;yes
127;yes
127;yes
127;no
127;yes
127;yes
127;no
127;yes
127;yes
127;no
127;yes
127;no
127;yes
127;no
127;yes
127;yes
128;yes
128;yes
128;no
128;yes
128;no
128;yes
128;yes
128;yes
128;yes
128;no
128;yes
128;no
128;yes
128;yes
128;no
128;yes
128;yes
128;yes
128;no
128;yes
128;yes
128;no
128;no
128;no
128;yes
128;yes
128;yes
128;yes
128;yes
128;yes
129;yes
129;no
129;no
129;yes
129;no
129;yes
129;yes
129;no
129;no
129;yes
129;no
129;yes
129;no
129;yes
129;yes
129;no
129;yes
129;no
129;no
129;no
129;yes
129;yes
129;yes
129;yes
129;yes
129;yes
129;no
129;no
129;no
129;yes
130;no
130;yes
130;yes
130;yes
130;no
130;no
130;yes
130;yes
130;yes
130;yes
130;no
130;no
130;yes
130;no
130;yes
130;yes
130;yes
130;yes
130;no
130;yes
130;yes
130;yes
130;no
130;yes
130;no
130;yes
130;yes
130;yes
130;yes
130;no
131;yes
131;no
131;yes
131;no
131;yes
131;no
131;yes
131;yes
131;no
131;yes
131;yes
131;yes
131;yes
131;yes
131;no
131;no
131;no
131;no
131;yes
131;no
131;no
131;no
131;yes
131;yes
131;no
131;yes
131;yes
131;no
131;yes
131;no
132;yes
132;yes
132;yes
132;yes
132;yes
132;no
132;no
132;yes
132;yes
132;yes
132;yes
132;yes
132;yes
132;yes
132;yes
132;no
132;no
132;yes
132;no
132;no
132;yes
132;yes
132;yes
132;yes
132;no
132;yes
132;yes
132;no
132;yes
132;yes
133;no
133;yes
133;no
133;no
133;no
133;yes
133;no
133;no
133;no
133;yes
133;yes
133;yes
133;no
133;yes
133;yes
133;no
133;yes
133;no
133;no
133;yes
133;yes
133;yes
133;yes
133;yes
133;yes
133;no
133;no
133;no
133;yes
133;yes
134;yes
134;no
134;yes
134;no
134;no
134;yes
134;yes
134;yes
134;yes
134;yes
134;yes
134;yes
134;yes
134;yes
134;yes
134;yes
134;no
134;no
134;yes
134;yes
134;no
134;yes
134;no
134;no
134;yes
134;yes
134;yes
134;yes
134;yes
134;no
135;no
135;yes
135;no
135;yes
135;yes
135;yes
135;no
135;yes
135;no
135;no
135;no
135;yes
135;yes
135;yes
135;yes
135;no
135;yes
135;yes
135;yes
135;no
135;yes
135;yes
135;yes
135;no
135;no
135;no
135;yes
135;no
135;no
135;yes
136;no
136;no
136;yes
136;no
136;no
136;no
136;yes
136;yes
136;yes
136;no
136;no
136;yes
136;yes
136;yes
136;yes
136;yes
136;yes
136;no
136;no
136;yes
136;yes
136;yes
136;no
136;yes
136;yes
136;yes
136;yes
136;no
136;no
136;yes
137;yes
137;yes
137;yes
137;yes
137;yes
137;no
137;no
137;yes
137;yes
137;no
137;no
137;yes
137;yes
137;yes
137;yes
137;no
137;yes
137;no
137;yes
137;no
137;no
137;yes
137;yes
137;no
137;yes
137;yes
137;yes
137;no
137;yes
137;no
138;yes
138;yes
138;yes
138;no
138;yes
138;no
138;yes
138;yes
138;no
138;yes
138;yes
138;no
138;yes
138;no
138;yes
138;no
138;yes
138;yes
138;yes
138;no
138;no
138;yes
138;yes
138;yes
138;no
138;yes
138;yes
138;no
138;yes
138;yes
139;no
139;yes
139;yes
139;no
139;no
139;no
139;no
139;no
139;yes
139;no
139;no
139;no
139;no
139;yes
139;yes
139;yes
139;yes
139;yes
139;no
139;no
139;yes
139;yes
139;yes
139;no
139;yes
139;yes
139;yes
139;yes
139;yes
139;yes
140;no
140;yes
140;no
140;yes
140;yes
140;yes
140;yes
140;yes
140;yes
140;no
140;yes
140;no
140;yes
140;yes
140;no
140;yes
140;yes
140;no
140;yes
140;yes
140;no
140;yes
140;yes
140;no
140;yes
140;yes
140;yes
140;no
140;no
140;yes
141;yes
141;no
141;no
141;yes
141;no
141;no
141;yes
141;no
141;yes
141;no
141;yes
141;no
141;no
141;yes
141;yes
141;yes
141;yes
141;yes
141;no
141;no
141;no
141;yes
141;yes
141;yes
141;yes
141;yes
141;yes
141;yes
141;yes
141;yes
142;yes
142;yes
142;yes
142;no
142;no
142;yes
142;no
142;no
142;yes
142;yes
142;yes
142;no
142;yes
142;yes
142;no
142;yes
142;no
142;yes
142;yes
142;yes
142;yes
142;yes
142;no
142;yes
142;no
142;yes
142;yes
142;no
142;yes
142;yes
143;no
143;yes
143;yes
143;yes
143;no
143;yes
143;yes
143;yes
143;yes
143;yes
143;yes
143;yes
143;yes
143;no
143;yes
143;yes
143;yes
143;no
143;yes
143;yes
143;yes
143;yes
143;yes
143;yes
143;no
143;yes
143;yes
143;yes
143;no
143;no
144;yes
144;yes
144;yes
144;yes
144;no
144;no
144;no
144;yes
144;no
144;yes
144;yes
144;yes
144;no
144;yes
144;yes
144;no
144;yes
144;no
144;yes
144;yes
144;no
144;no
144;yes
144;no
144;yes
144;yes
144;yes
144;yes
144;yes
144;no
145;no
145;yes
145;yes
145;yes
145;no
145;yes
145;no
145;yes
145;no
145;yes
145;yes
145;no
145;yes
145;yes
145;yes
145;no
145;yes
145;yes
145;no
145;yes
145;yes
145;yes
145;yes
145;yes
145;no
145;yes
145;yes
145;yes
145;yes
145;yes
146;yes
146;yes
146;yes
146;no
146;yes
146;no
146;yes
146;no
146;no
146;yes
146;yes
146;no
146;yes
146;no
146;no
146;no
146;no
146;no
146;no
146;no
146;yes
146;no
146;no
146;no
146;no
146;no
146;yes
146;no
146;yes
146;no
147;no
147;no
147;no
147;no
147;no
147;yes
147;no
147;yes
147;yes
147;yes
147;yes
147;yes
147;no
147;no
147;yes
147;no
147;no
147;no
147;no
147;yes
147;yes
147;yes
147;yes
147;yes
147;yes
147;yes
147;yes
147;yes
147;no
147;yes
148;no
148;yes
148;yes
148;no
148;no
148;no
148;yes
148;no
148;yes
148;yes
148;yes
148;yes
148;no
148;no
148;no
148;yes
148;yes
148;yes
148;yes
148;yes
148;no
148;yes
148;yes
148;no
148;yes
148;yes
148;yes
148;yes
148;no
148;yes
149;yes
149;yes
149;yes
149;yes
149;no
149;yes
149;no
149;no
149;no
149;yes
149;no
149;yes
149;yes
149;yes
149;yes
149;yes
149;yes
149;no
149;yes
149;yes
149;no
149;yes
149;no
149;yes
149;yes
149;no
149;yes
149;yes
149;yes
149;yes
150;no
150;yes
150;yes
150;no
150;no
150;yes
150;no
150;no
150;yes
150;yes
150;yes
150;no
150;no
150;no
150;yes
150;no
150;yes
150;no
150;no
150;no
150;no
150;yes
150;yes
150;no
150;no
150;no
150;no
150;no
150;no
150;yes
151;yes
151;no
151;yes
151;yes
151;yes
151;no
151;yes
151;yes
151;no
151;yes
151;no
151;no
151;yes
151;yes
151;no
151;yes
151;no
151;yes
151;no
151;yes
151;no
151;yes
151;yes
151;no
151;yes
151;yes
151;no
151;yes
151;yes
151;no
152;no
152;yes
152;yes
152;yes
152;yes
152;no
152;yes
152;yes
152;yes
152;no
152;no
152;no
152;yes
152;no
152;yes
152;no
152;yes
152;yes
152;yes
152;yes
152;yes
152;yes
152;yes
152;yes
152;yes
152;no
152;no
152;no
152;yes
152;yes
153;no
153;no
153;yes
153;no
153;yes
153;yes
153;yes
153;yes
153;yes
153;no
153;yes
153;yes
153;yes
153;no
153;yes
153;yes
153;yes
153;yes
153;yes
153;yes
153;no
153;yes
153;no
153;no
153;no
153;yes
153;no
153;no
153;yes
153;no
154;yes
154;no
154;yes
154;yes
154;yes
154;no
154;no
154;no
154;yes
154;yes
154;no
154;yes
154;yes
154;no
154;no
154;no
154;no
154;no
154;no
154;yes
154;no
154;no
154;yes
154;yes
154;yes
154;no
154;yes
154;yes
154;no
154;yes
155;yes
155;yes
155;yes
155;yes
155;yes
155;yes
155;no
155;no
155;no
155;yes
155;yes
155;yes
155;yes
155;no
155;no
155;yes
155;yes
155;no
155;yes
155;yes
155;yes
155;no
155;yes
155;yes
155;yes
155;yes
155;yes
155;yes
155;no
155;no
156;no
156;yes
156;yes
156;no
156;yes
156;yes
156;no
156;yes
156;yes
156;no
156;yes
156;no
156;yes
156;no
156;no
156;no
156;yes
156;no
156;yes
156;yes
156;yes
156;yes
156;no
156;yes
156;yes
156;yes
156;yes
156;no
156;yes
156;no
157;no
157;no
157;yes
157;yes
157;no
157;no
157;no
157;no
157;no
157;no
157;yes
157;no
157;no
157;yes
157;yes
157;no
157;yes
157;yes
157;no
157;yes
157;no
157;yes
157;yes
157;no
157;yes
157;no
157;yes
157;yes
157;no
157;no
158;no
158;yes
158;yes
158;no
158;yes
158;no
158;yes
158;yes
158;no
158;yes
158;yes
158;no
158;yes
158;no
158;no
158;yes
158;no
158;yes
158;yes
158;yes
158;yes
158;yes
158;yes
158;no
158;yes
158;no
158;no
158;yes
158;no
158;no
159;yes
159;yes
159;no
159;yes
159;yes
159;yes
159;yes
159;yes
159;no
159;yes
159;no
159;yes
159;yes
159;yes
159;yes
159;yes
159;no
159;yes
159;yes
159;no
159;yes
159;yes
159;yes
159;yes
159;yes
159;yes
159;no
159;no
159;yes
159;no
160;no
160;no
160;no
160;yes
160;no
160;yes
160;no
160;yes
160;yes
160;no
160;yes
160;no
160;yes
160;yes
160;yes
160;yes
160;yes
160;no
160;yes
160;yes
160;no
160;yes
160;yes
160;yes
160;no
160;yes
160;no
160;no
160;yes
160;no
161;yes
161;no
161;no
161;yes
161;yes
161;no
161;yes
161;yes
161;no
161;no
161;no
161;yes
161;yes
161;no
161;yes
161;yes
161;yes
161;no
161;no
161;yes
161;no
161;no
161;yes
161;no
161;yes
161;yes
161;yes
161;yes
161;yes
161;yes
162;yes
162;no
162;yes
162;yes
162;no
162;yes
162;yes
162;yes
162;yes
162;yes
162;no
162;no
162;yes
162;yes
162;yes
162;no
162;yes
162;no
162;yes
162;yes
162;no
162;yes
162;yes
162;no
162;no
162;no
162;no
162;no
162;yes
162;no
163;no
163;yes
163;yes
163;yes
163;no
163;yes
163;yes
163;yes
163;yes
163;yes
163;no
163;no
163;no
163;yes
163;yes
163;yes
163;yes
163;no
163;yes
163;yes
163;no
163;no
163;yes
163;no
163;yes
163;yes
163;no
163;no
163;yes
163;yes
164;no
164;yes
164;no
164;yes
164;yes
164;yes
164;no
164;no
164;yes
164;no
164;yes
164;no
164;yes
164;no
164;no
164;no
164;no
164;no
164;no
164;no
164;no
164;no
164;yes
164;no
164;yes
164;yes
164;yes
164;no
164;yes
164;yes
165;yes
165;yes
165;yes
165;yes
165;yes
165;yes
165;no
165;no
165;yes
165;no
165;no
165;yes
165;no
165;yes
165;yes
165;yes
165;no
165;no
165;yes
165;no
165;no
165;yes
165;yes
165;no
165;yes
165;yes
165;yes
165;no
165;no
165;no
166;yes
166;yes
166;yes
166;yes
166;yes
166;yes
166;no
166;no
166;yes
166;yes
166;yes
166;yes
166;yes
166;yes
166;no
166;no
166;yes
166;no
166;no
166;yes
166;no
166;yes
166;yes
166;yes
166;yes
166;yes
166;yes
166;yes
166;yes
166;no
167;no
167;yes
167;no
167;yes
167;no
167;no
167;no
167;yes
167;no
167;yes
167;no
167;yes
167;no
167;no
167;no
167;yes
167;yes
167;yes
167;yes
167;no
167;yes
167;yes
167;yes
167;yes
167;yes
167;no
167;no
167;no
167;yes
167;yes
168;yes
168;yes
168;yes
168;yes
168;no
168;no
168;yes
168;no
168;yes
168;yes
168;yes
168;no
168;yes
168;yes
168;no
168;yes
168;no
168;yes
168;no
168;yes
168;no
168;yes
168;yes
168;no
168;no
168;yes
168;yes
168;no
168;no
168;no
169;no
169;no
169;no
169;no
169;yes
169;yes
169;yes
169;no
169;yes
169;no
169;no
169;no
169;no
169;yes
169;yes
169;no
169;yes
169;yes
169;yes
169;yes
169;no
169;no
169;yes
169;no
169;no
169;yes
169;yes
169;yes
169;no
169;yes
170;no
170;no
170;yes
170;yes
170;no
170;yes
170;no
170;yes
170;yes
170;yes
170;yes
170;yes
170;yes
170;yes
170;no
170;yes
170;yes
170;no
170;yes
170;yes
170;no
170;no
170;yes
170;no
170;yes
170;yes
170;yes
170;no
170;yes
170;yes
171;yes
171;yes
171;yes
171;yes
171;yes
171;no
171;yes
171;yes
171;yes
171;no
171;no
171;yes
171;yes
171;yes
171;no
171;no
171;no
171;yes
171;yes
171;yes
171;no
171;no
171;no
171;yes
171;yes
171;no
171;yes
171;yes
171;no
171;yes
172;yes
172;yes
172;yes
172;yes
172;yes
172;no
172;yes
172;yes
172;yes
172;no
172;no
172;no
172;yes
172;yes
172;no
172;yes
172;no
172;no
172;no
172;yes
172;no
172;yes
172;yes
172;yes
172;yes
172;yes
172;no
172;no
172;yes
172;yes
173;yes
173;yes
173;yes
173;yes
173;no
173;yes
173;no
173;yes
173;no
173;no
173;no
173;no
173;no
173;no
173;no
173;no
173;no
173;yes
173;yes
173;yes
173;yes
173;no
173;no
173;no
173;no
173;yes
173;no
173;no
173;yes
173;yes
174;yes
174;no
174;no
174;yes
174;yes
174;yes
174;no
174;no
174;no
174;no
174;yes
174;no
174;no
174;no
174;yes
174;yes
174;no
174;no
174;no
174;yes
174;yes
174;yes
174;no
174;no
174;yes
174;yes
174;no
174;yes
174;no
174;no
175;yes
175;no
175;no
175;no
175;yes
175;no
175;no
175;yes
175;yes
175;no
175;yes
175;yes
175;yes
175;yes
175;no
175;no
175;yes
175;no
175;yes
175;yes
175;yes
175;no
175;no
175;no
175;yes
175;no
175;yes
175;yes
175;yes
175;yes
176;no
176;yes
176;no
176;no
176;yes
176;yes
176;yes
176;yes
176;no
176;yes
176;yes
176;no
176;yes
176;no
176;no
176;no
176;yes
176;yes
176;yes
176;yes
176;no
176;no
176;yes
176;no
176;no
176;no
176;no
176;yes
176;yes
176;no
177;yes
177;yes
177;yes
177;yes
177;yes
177;yes
177;yes
177;yes
177;yes
177;yes
177;no
177;yes
177;yes
177;yes
177;yes
177;yes
177;no
177;no
177;yes
177;no
177;yes
177;yes
177;yes
177;yes
177;yes
177;yes
177;yes
177;yes
177;no
177;yes
178;yes
178;yes
178;yes
178;yes
178;no
178;no
178;yes
178;yes
178;yes
178;yes
178;yes
178;no
178;yes
178;yes
178;yes
178;yes
178;yes
178;no
178;no
178;yes
178;no
178;yes
178;no
178;no
178;yes
178;no
178;yes
178;yes
178;no
178;no
179;no
179;no
179;no
179;yes
179;yes
179;no
179;yes
179;no
179;yes
179;no
179;yes
179;yes
179;yes
179;yes
179;no
179;yes
179;yes
179;yes
179;no
179;yes
179;yes
179;no
179;no
179;yes
179;yes
179;yes
179;no
179;no
179;yes
179;no
180;no
180;yes
180;yes
180;no
180;yes
180;yes
180;yes
180;no
180;yes
180;no
180;no
180;yes
180;no
180;yes
180;no
180;no
180;yes
180;yes
180;no
180;no
180;no
180;no
180;no
180;yes
180;yes
180;yes
180;no
180;no
180;yes
180;yes
181;yes
181;yes
181;yes
181;no
181;yes
181;yes
181;no
181;no
181;yes
181;yes
181;yes
181;yes
181;no
181;yes
181;yes
181;yes
181;yes
181;yes
181;no
181;no
181;no
181;no
181;yes
181;yes
181;yes
181;yes
181;yes
181;yes
181;yes
181;yes
182;no
182;yes
182;yes
182;no
182;yes
182;no
182;yes
182;no
182;no
182;yes
182;yes
182;yes
182;yes
182;yes
182;yes
182;no
182;yes
182;yes
182;yes
182;yes
182;no
182;yes
182;yes
182;no
182;yes
182;yes
182;no
182;yes
182;yes
182;no
183;yes
183;yes
183;yes
183;no
183;no
183;yes
183;yes
183;yes
183;yes
183;no
183;no
183;yes
183;no
183;yes
183;yes
183;yes
183;no
183;yes
183;yes
183;yes
183;no
183;yes
183;yes
183;no
183;no
183;yes
183;yes
183;yes
183;yes
183;yes
184;no
184;no
184;yes
184;yes
184;yes
184;yes
184;yes
184;no
184;no
184;no
184;yes
184;no
184;yes
184;yes
184;yes
184;yes
184;yes
184;no
184;no
184;yes
184;no
184;no
184;yes
184;yes
184;no
184;yes
184;yes
184;yes
184;yes
184;no
185;yes
185;yes
185;yes
185;yes
185;yes
185;no
185;yes
185;yes
185;no
185;yes
185;yes
185;no
185;no
185;no
185;yes
185;yes
185;yes
185;yes
185;yes
185;no
185;yes
185;no
185;no
185;yes
185;yes
185;yes
185;yes
185;no
185;no
185;yes
186;no
186;yes
186;yes
186;no
186;no
186;no
186;yes
186;yes
186;yes
186;yes
186;no
186;yes
186;yes
186;no
186;yes
186;yes
186;yes
186;no
186;yes
186;no
186;yes
186;yes
186;yes
186;no
186;yes
186;yes
186;no
186;no
186;yes
186;no
187;yes
187;yes
187;yes
187;no
187;no
187;no
187;no
187;no
187;no
187;yes
187;yes
187;yes
187;no
187;yes
187;no
187;no
187;yes
187;yes
187;yes
187;yes
187;no
187;yes
187;yes
187;yes
187;no
187;no
187;yes
187;no
187;yes
187;yes
188;yes
188;yes
188;no
188;no
188;yes
188;yes
188;yes
188;yes
188;no
188;yes
188;no
188;no
188;no
188;no
188;yes
188;yes
188;no
188;no
188;yes
188;yes
188;yes
188;yes
188;no
188;yes
188;yes
188;no
188;yes
188;yes
188;yes
188;no
189;no
189;yes
189;yes
189;yes
189;no
189;no
189;yes
189;yes
189;yes
189;yes
189;no
189;yes
189;no
189;yes
189;yes
189;no
189;yes
189;no
189;no
189;yes
189;no
189;yes
189;no
189;yes
189;yes
189;yes
189;yes
189;yes
189;yes
189;yes
190;yes
190;no
190;yes
190;yes
190;yes
190;yes
190;no
190;yes
190;yes
190;yes
190;no
190;yes
190;no
190;no
190;yes
190;no
190;yes
190;no
190;yes
190;yes
190;no
190;no
190;yes
190;no
190;yes
190;no
190;yes
190;no
190;yes
190;yes
191;yes
191;no
191;yes
191;no
191;yes
191;yes
191;yes
191;yes
191;yes
191;yes
191;no
191;yes
191;yes
191;yes
191;yes
191;yes
191;yes
191;no
191;yes
191;yes
191;yes
191;yes
191;yes
191;yes
191;no
191;yes
191;no
191;no
191;no
191;no
192;no
192;no
192;no
192;yes
192;yes
192;yes
192;yes
192;yes
192;yes
192;yes
192;no
192;yes
192;yes
192;yes
192;no
192;no
192;no
192;no
192;yes
192;no
192;no
192;no
192;no
192;yes
192;yes
192;yes
192;yes
192;yes
192;yes
192;no
193;yes
193;yes
193;yes
193;yes
193;no
193;no
193;yes
193;yes
193;no
193;no
193;yes
193;yes
193;no
193;no
193;yes
193;yes
193;yes
193;yes
193;yes
193;no
193;yes
193;yes
193;no
193;yes
193;no
193;yes
193;no
193;no
193;yes
193;no
194;no
194;yes
194;yes
194;no
194;yes
194;yes
194;no
194;yes
194;yes
194;yes
194;yes
194;yes
194;yes
194;no
194;yes
194;yes
194;no
194;yes
194;yes
194;no
194;no
194;yes
194;yes
194;yes
194;yes
194;no
194;yes
194;no
194;no
194;yes
195;yes
195;no
195;yes
195;yes
195;yes
195;no
195;no
195;yes
195;yes
195;yes
195;yes
195;yes
195;no
195;no
195;yes
195;no
195;yes
195;yes
195;yes
195;yes
195;yes
195;no
195;yes
195;no
195;yes
195;yes
195;no
195;no
195;yes
195;yes
196;no
196;yes
196;yes
196;yes
196;no
196;no
196;yes
196;no
196;no
196;yes
196;yes
196;yes
196;yes
196;yes
196;yes
196;yes
196;yes
196;yes
196;yes
196;no
196;no
196;no
196;yes
196;yes
196;no
196;yes
196;no
196;no
196;yes
196;yes
197;yes
197;no
197;no
197;yes
197;no
197;no
197;yes
197;yes
197;yes
197;no
197;yes
197;yes
197;no
197;yes
197;yes
197;no
197;yes
197;yes
197;no
197;no
197;no
197;no
197;yes
197;yes
197;yes
197;yes
197;yes
197;no
197;yes
197;no
198;yes
198;yes
198;yes
198;yes
198;no
198;yes
198;yes
198;yes
198;yes
198;no
198;yes
198;yes
198;yes
198;no
198;yes
198;yes
198;no
198;yes
198;yes
198;yes
198;no
198;no
198;yes
198;no
198;yes
198;yes
198;yes
198;yes
198;yes
198;yes
199;yes
199;yes
199;no
199;no
199;yes
199;yes
199;no
199;yes
199;yes
199;yes
199;yes
199;no
199;no
199;no
199;yes
199;yes
199;yes
199;yes
199;yes
199;no
199;yes
199;no
199;yes
199;yes
199;no
199;yes
199;yes
199;yes
199;yes
199;no
200;yes
200;yes
200;yes
200;yes
200;yes
200;no
200;yes
200;yes
200;no
200;no
200;no
200;yes
200;yes
200;yes
200;yes
200;no
200;no
200;yes
200;yes
200;yes
200;yes
200;yes
200;yes
200;yes
200;no
200;yes
200;no
200;no
200;no
200;no
201;no
201;no
201;yes
201;no
201;no
201;no
201;no
201;yes
201;yes
201;yes
201;yes
201;no
201;yes
201;yes
201;yes
201;no
201;no
201;yes
201;yes
201;yes
201;yes
201;no
201;yes
201;yes
201;yes
201;no
201;yes
201;yes
201;no
201;yes
202;yes
202;no
202;no
202;yes
202;yes
202;no
202;yes
202;yes
202;yes
202;yes
202;yes
202;yes
202;no
202;no
202;yes
202;no
202;yes
202;yes
202;yes
202;yes
202;no
202;yes
202;yes
202;no
202;yes
202;yes
202;yes
202;no
202;no
202;no
203;yes
203;no
203;yes
203;yes
203;no
203;no
203;yes
203;no
203;yes
203;no
203;no
