id;country;managed_by;fulfill_via;vendor_inco_term;shipment_mode;late_delivery;late;product_group;sub_classification;vendor;item_description;molecule_test_type;brand;dosage;dosage_form;unit_of_measure_per_pack;line_item_quantity;line_item_value;pack_price;unit_price;manufacturing_site;first_line_designation;weight_kilograms;freight_cost_usd;line_item_insurance_usd
68268;Ethiopia;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml;Lopinavir/Ritonavir;Kaletra;80/20mg/ml;Oral solution;300;699;21543,18;30,82;0,10;ABBVIE (Abbott) Logis. UK;Yes;728;6941,12;30,20
937;Mozambique;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;5700;182400,00;32,00;1,60;Trinity Biotech, Plc;Yes;1906;23914,80;357,50
6106;Ethiopia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;CHEMBIO DIAGNOSTIC SYSTEMS, INC.;HIV 1/2, Stat-Pak HIV, Kit, 20 Tests;HIV 1/2, Stat-Pak HIV, Kit;Stat-Pak;N/A;Test kit;20;8964;242028,00;27,00;1,35;Chembio Diagnostics Sys. Inc.;Yes;3231;15619,20;474,37
52636;Haiti;PMO - US;Direct Drop;EXW;Ocean;0;No;ARV;Pediatric;Aurobindo Pharma Limited;Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml;Nevirapine;Generic;10mg/ml;Oral suspension;240;2040;3080,40;1,51;0,01;Aurobindo Unit III, India;Yes;820;2214,69;3,81
68096;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Zidovudine 300mg, tablets, 60 Tabs;Zidovudine;Generic;300mg;Tablet;60;840;6300,00;7,50;0,12;Mylan (formerly Matrix) Nashik;Yes;57;8747,56;12,35
44778;Cªte d'Ivoire;PMO - US;Direct Drop;CIP;Air;0;No;ARV;Pediatric;MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.);Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml;Efavirenz;Stocrin/Sustiva;30mg/ml;Oral solution;180;3399;57647,04;16,96;0,09;MSD, Haarlem, NL;Yes;1014;2093,32;95,12
22658;Rwanda;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Didanosine 400mg, delayed-release capsules, 30 Caps;Didanosine;Generic;400mg;Delayed-release capsules;30;150;3000,00;20,00;0,67;Aurobindo Unit III, India;Yes;197;5906,43;4,95
79618;Cªte d'Ivoire;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2943;235440,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;1280;23270,25;291,24
7638;Tanzania;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Adult;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs;Lopinavir/Ritonavir;Aluvia;200/50mg;Tablet;120;12560;516216,00;41,10;0,34;ABBVIE Ludwigshafen Germany;Yes;3073;12815,42;1011,78
140;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Standard Diagnostics, Inc.;HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests;HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included;Bioline;N/A;Test kit;25;10000;200000,00;20,00;0,80;Standard Diagnostics, Korea;Yes;3335;28359,80;320,00
3848;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Efavirenz 600mg, tablets, 30 Tabs;Efavirenz;Generic;600mg;Tablet;30;6552;42588,00;6,50;0,22;Mylan (formerly Matrix) Nashik;Yes;524;4453,71;83,47
22761;Congo, DRC;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;Aurobindo Pharma Limited;Didanosine 200mg, delayed-release capsules, 30 Caps;Didanosine;Generic;200mg;Delayed-release capsules;30;1100;12100,00;11,00;0,37;Aurobindo Unit III, India;Yes;95;2453,16;12,44
69683;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Standard Diagnostics, Inc.;HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests;HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included;Bioline;N/A;Test kit;25;10000;200000,00;20,00;0,80;Standard Diagnostics, Korea;Yes;3334;23623,43;330,00
14348;Nigeria;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2044;181916,00;89,00;0,89;Inverness Japan;Yes;976;26014,88;300,16
30412;Kenya;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Premier Medical Corporation Ltd.;HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit, 30 Tests;HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit;First Response;N/A;Test kit;30;50;1170,00;23,40;0,78;Premier Med. Corp Ltd. India;Yes;18;2644,79;1,64
32521;Dominican Republic;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs;Lopinavir/Ritonavir;Generic;200/50mg;Tablet;120;2508;87780,00;35,00;0,29;Aurobindo Unit III, India;Yes;645;5002,73;144,84
62814;Zambia;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Lamivudine 150mg, tablets, 60 Tabs;Lamivudine;Generic;150mg;Tablet;60;20000;43000,00;2,15;0,04;Aurobindo Unit III, India;Yes;980;6020,81;44,20
960;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs;Lamivudine/Zidovudine;Generic;150/300mg;Tablet - FDC;60;5964;51350,04;8,61;0,14;Aurobindo Unit III, India;Yes;3509;12835,20;100,65
46590;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Efavirenz 600mg, tablets, 30 Tabs;Efavirenz;Generic;600mg;Tablet;30;63421;272710,30;4,30;0,14;Mylan (formerly Matrix) Nashik;Yes;5101;13241,08;587,96
45442;South Africa;PMO - US;Direct Drop;DDP;Ocean;0;No;ARV;Adult;Aurobindo Pharma Limited;Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs;Tenofovir Disoproxil Fumarate;Generic;300mg;Tablet;30;137130;911914,50;6,65;0,22;Aurobindo Unit III, India;Yes;45800;9726,53;1504,66
14409;South Africa;PMO - US;Direct Drop;DDP;Ocean;0;No;ARV;Adult;CIPLA LIMITED;Nevirapine 200mg, tablets, 60 Tabs;Nevirapine;Generic;200mg;Tablet;60;159000;443610,00;2,79;0,05;Cipla, Goa, India;Yes;16729;25199,31;956,42
81380;South Africa;PMO - US;Direct Drop;DDP;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Efavirenz 600mg, tablets, 30 Tabs;Efavirenz;Generic;600mg;Tablet;30;53234;248602,78;4,67;0,16;Aurobindo Unit III, India;Yes;4507;5886,96;535,99
81477;South Africa;PMO - US;Direct Drop;DDP;Ocean;0;No;ARV;Adult;Aurobindo Pharma Limited;Lamivudine 150mg, tablets, 60 Tabs;Lamivudine;Generic;150mg;Tablet;60;75000;181500,00;2,42;0,04;Aurobindo Unit III, India;Yes;2915;6012,42;391,31
72892;South Africa;PMO - US;Direct Drop;DDP;Ocean;1;Yes;ARV;Pediatric;Aurobindo Pharma Limited;Efavirenz 200mg, capsule, 90 Caps;Efavirenz;Generic;200mg;Capsule;90;17357;173222,86;9,98;0,11;Aurobindo Unit III, India;Yes;2301;4573,20;373,47
80329;Congo, DRC;PMO - US;Direct Drop;EXW;Air;0;No;ANTM;Malaria;AMSTELFARMA B.V.;Sulfadoxine/Pyrimethamine 500/25mg, tablets, 1000 Tabs;Sulfadoxine/Pyrimethamine;Generic;500/25mg;Tablet - FDC;1000;602;15230,60;25,30;0,03;Micro Labs, Hosur, India;Yes;488;7393,13;21,35
30494;Zambia;PMO - US;Direct Drop;EXW;Air;1;Yes;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;6314;505120,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;2561;35696,95;519,26
21556;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;Aurobindo Pharma Limited;Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml;Nevirapine;Generic;10mg/ml;Oral suspension;240;837;1548,45;1,85;0,01;Aurobindo Unit III, India;Yes;526;6368,02;1,92
55064;Ethiopia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;170;5440,00;32,00;1,60;Trinity Biotech, Plc;Yes;58;143,57;6,40
66967;South Africa;PMO - US;Direct Drop;DDP;Ocean;0;No;ARV;Adult;Aurobindo Pharma Limited;Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs;Tenofovir Disoproxil Fumarate;Generic;300mg;Tablet;30;116857;777099,05;6,65;0,22;Aurobindo Unit III, India;Yes;10907;7905,94;1675,43
20690;Zimbabwe;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml;Lopinavir/Ritonavir;Kaletra;80/20mg/ml;Oral solution;300;1083;39161,28;36,16;0,12;ABBVIE (Abbott) Logis. UK;Yes;1042;17912,60;84,43
62173;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;1500;120000,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;7500;19196,73;198,00
176;Nigeria;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;CHEMBIO DIAGNOSTIC SYSTEMS, INC.;HIV 1/2, Stat-Pak HIV, Kit, 20 Tests;HIV 1/2, Stat-Pak HIV, Kit;Stat-Pak;N/A;Test kit;20;10000;270000,00;27,00;1,35;Chembio Diagnostics Sys. Inc.;Yes;3263;20885,78;432,00
4947;Senegal;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, ImmunoComb TriSpot Ag - Ab Kit, 36 Tests;HIV 1/2, ImmunoComb TriSpot Ag - Ab Kit;ImmunoComb;N/A;Test kit;36;80;6800,00;85,00;2,36;INVERNESS ORGENICS LINE;Yes;33;812,00;13,33
47301;Zimbabwe;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs;Lamivudine/Nevirapine/Zidovudine;Generic;30/50/60mg;Chewable/dispersible tablet - FDC;60;814;0,01;0,00;0,00;Mylan (formerly Matrix) Nashik;Yes;60;1344,94;0,00
41302;Haiti;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs;Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate;Generic;600/300/300mg;Tablet - FDC;30;75000;768000,00;10,24;0,34;Mylan (formerly Matrix) Nashik;Yes;9057;55886,43;789,50
29281;Kenya;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;8657;770473,00;89,00;0,89;Alere Medical Co., Ltd.;Yes;4203;44128,81;1271,28
32594;Cameroon;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Kit without Lancets, Buffer or Caplillary Tubes, 100 Tests;HIV 1/2, Determine Kit without Lancets, Buffer or Capillary Tubes, 100 Tests;Determine;N/A;Test kit;100;120;8658,00;72,15;0,72;Alere Medical Co., Ltd.;Yes;22;1243,98;12,14
52241;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;HETERO LABS LIMITED;Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs;Tenofovir Disoproxil Fumarate;Generic;300mg;Tablet;30;10000;60000,00;6,00;0,20;Hetero Unit III Hyderabad IN;Yes;865;7878,43;99,00
71773;Uganda;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test - Ancillary;Orgenics, Ltd;Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs;HIV, Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs;Determine;N/A;Test kit - Ancillary;100;100;800,00;8,00;0,08;Alere Medical Co., Ltd.;Yes;74;1649,91;0,99
28777;Haiti;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB);HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests;HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody;Colloidal Gold;N/A;Test kit;1;400;9800,00;24,50;24,50;KHB Test Kit Facility, Shanghai China;Yes;253;3145,85;10,07
55518;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2870;229600,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;1368;24308,25;321,90
9629;Ethiopia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB);HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests;HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody;Colloidal Gold;N/A;Test kit;1;1044;24012,00;23,00;23,00;KHB Test Kit Facility, Shanghai China;Yes;754;6267,38;38,42
20878;Vietnam;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Adult;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps;Ritonavir;Norvir;100mg;Capsule;336;12;2478,12;206,51;0,61;ABBVIE (Abbott) Logis. UK;Yes;51;4042,47;5,34
668;Guyana;PMO - US;Direct Drop;CIP;Air;0;No;MRDT;Malaria;ZEPHYR BIOMEDICALS;Malaria Paramax-3 Kit, 25 Tests;Malaria Paramax-3 Kit;Paramax;N/A;Test kit;25;98;3675,00;37,50;1,50;Not Applicable;Yes;34;180,00;5,88
3010;Nigeria;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests;HIV 1/2, Determine HIV Kit, without Lancets;Determine;N/A;Test kit;100;3199;255888,01;79,99;0,80;Inverness Japan;Yes;550;8213,59;409,42
28778;Zambia;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;CIPLA LIMITED;Abacavir/Lamivudine 60/30mg, dispersible tablets, 60 Tabs;Abacavir/Lamivudine;Generic;60/30mg;Chewable/dispersible tablet - FDC;60;40000;240000,00;6,00;0,10;Cipla, Patalganga, India;Yes;3533;20188,13;296,88
67043;Nigeria;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;9312;828768,00;89,00;0,89;Alere Medical Co., Ltd.;Yes;3787;57017,68;1025,19
77651;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;CIPLA LIMITED;Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs;Lamivudine/Nevirapine/Stavudine;Generic;150/200/30mg;Tablet - FDC;60;23040;146995,20;6,38;0,11;Cipla, Goa, India;Yes;9;4620,03;288,11
2502;Kenya;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;5;160,00;32,00;1,60;Trinity Biotech, Plc;Yes;2;12561,40;0,31
65978;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;STRIDES ARCOLAB LIMITED;Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs;Lamivudine/Nevirapine/Stavudine;Generic;150/200/30mg;Tablet - FDC;60;9377;50542,03;5,39;0,09;Strides, Bangalore, India.;Yes;692;8494,45;83,39
32135;Rwanda;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB);HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests;HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody;Colloidal Gold;N/A;Test kit;1;4050;99225,00;24,50;24,50;KHB Test Kit Facility, Shanghai China;Yes;2700;35593,04;102,00
53281;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;450;14400,00;32,00;1,60;Trinity Biotech, Plc;Yes;149;2242,31;23,76
49211;South Africa;PMO - US;Direct Drop;DDP;Ocean;0;No;ARV;Adult;CIPLA LIMITED;Nevirapine 200mg, tablets, 60 Tabs;Nevirapine;Generic;200mg;Tablet;60;57925;157556,00;2,72;0,05;Cipla, Goa, India;Yes;6220;7175,28;259,97
43526;Uganda;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;4000;320000,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;1624;14692,80;328,96
116;Vietnam;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Adult;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs;Lopinavir/Ritonavir;Aluvia;200/50mg;Tablet;120;500;41095,00;82,19;0,68;ABBVIE Ludwigshafen Germany;Yes;117;1767,38;65,75
39661;Rwanda;PMO - US;Direct Drop;EXW;Ocean;0;No;ARV;Adult;Aurobindo Pharma Limited;Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs;Lamivudine/Tenofovir Disoproxil Fumarate;Generic;300/300mg;Tablet - FDC;30;104000;483600,00;4,65;0,16;Aurobindo Unit VII, IN;Yes;9684;7898,15;497,14
60840;South Africa;PMO - US;Direct Drop;DDP;Ocean;0;No;ARV;Adult;STRIDES ARCOLAB LIMITED;Nevirapine 200mg, tablets, 60 Tabs;Nevirapine;Generic;200mg;Tablet;60;237500;681625,00;2,87;0,05;Strides, Bangalore, India.;Yes;15475;14682,98;1469,58
70404;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;HETERO LABS LIMITED;Efavirenz 600mg, tablets, 30 Tabs;Efavirenz;Generic;600mg;Tablet;30;14374;46571,76;3,24;0,11;Hetero, Jadcherla, unit 5, IN;Yes;1228;1849,17;57,61
36816;Haiti;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Stavudine 30mg, capsules, 60 Caps;Stavudine;Generic;30mg;Capsule;60;90;126,00;1,40;0,02;Aurobindo Unit III, India;Yes;6;941,74;0,18
1693;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Efavirenz 600mg, tablets, 30 Tabs;Efavirenz;Generic;600mg;Tablet;30;6720;77145,60;11,48;0,38;Mylan (formerly Matrix) Nashik;Yes;522;3796,05;123,43
37277;Haiti;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;Aurobindo Pharma Limited;Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml;Abacavir;Generic;20mg/ml;Oral solution;240;450;3073,50;6,83;0,03;Aurobindo Unit III, India;Yes;180;1773,70;3,80
76217;Mozambique;PMO - US;Direct Drop;EXW;Air;1;Yes;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2863;229040,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;1298;13146,21;283,32
59776;Zambia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2870;229600,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;1368;25037,09;378,84
55764;Namibia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;2000;64000,00;32,00;1,60;Trinity Biotech, Plc;Yes;687;17918,72;137,98
42394;Zimbabwe;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test - Ancillary;Orgenics, Ltd;Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial;Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial;Determine;N/A;Test kit - Ancillary;1;5060;25300,00;5,00;5,00;Alere Medical Co., Ltd.;Yes;2486;46552,30;35,47
20560;Ghana;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs;Lopinavir/Ritonavir;Generic;100/25mg;Tablet;60;448;2661,12;5,94;0,10;ABBVIE Ludwigshafen Germany;Yes;63;1317,82;2,74
30257;Mali;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;184;14720,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;84;3252,26;20,64
42359;Cªte d'Ivoire;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Adult;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs;Ritonavir;Norvir;100mg;Tablet;60;2706;18536,10;6,85;0,11;ABBVIE Ludwigshafen Germany;Yes;346;9539,60;39,96
70978;Uganda;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;MICRO LABS LIMITED;Efavirenz 50mg, capsule, 30 Caps;Efavirenz;Generic;50mg;Capsule;30;252;509,04;2,02;0,07;Micro labs, Verna, Goa, India;Yes;9;1678,53;0,63
69253;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MICRO LABS LIMITED;Lamivudine 150mg, tablets, 60 Tabs;Lamivudine;Generic;150mg;Tablet;60;46100;83441,00;1,81;0,03;Micro labs, Verna, Goa, India;Yes;2350;10627,80;103,22
24028;Nigeria;PMO - US;Direct Drop;EXW;Air;1;Yes;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2874;255786,00;89,00;0,89;Alere Medical Co., Ltd.;Yes;1252;26380,35;358,61
52341;Dominican Republic;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;412;13184,00;32,00;1,60;Trinity Biotech, Plc;Yes;123;1375,80;16,31
3152;Botswana;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests;HIV 1/2, Determine HIV Kit, without Lancets;Determine;N/A;Test kit;100;100;7199,00;71,99;0,72;Inverness Japan;Yes;25;641,04;11,52
14404;South Africa;PMO - US;Direct Drop;DDP;Ocean;0;No;ARV;Adult;STRIDES ARCOLAB LIMITED;Nevirapine 200mg, tablets, 60 Tabs;Nevirapine;Generic;200mg;Tablet;60;150000;430500,00;2,87;0,05;Strides, Bangalore, India.;Yes;9306;10511,33;710,32
32435;Malawi;PMO - US;Direct Drop;EXW;Ocean;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs;Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate;Generic;600/300/300mg;Tablet - FDC;30;190000;2183100,00;11,49;0,38;Mylan (formerly Matrix) Nashik;Yes;21463;36695,74;2700,49
64685;Guyana;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;CHEMBIO DIAGNOSTIC SYSTEMS, INC.;HIV 1/2, Stat-Pak HIV, Kit, 20 Tests;HIV 1/2, Stat-Pak HIV, Kit;Stat-Pak;N/A;Test kit;20;25;725,00;29,00;1,45;Chembio Diagnostics Sys. Inc.;Yes;7;130,00;0,90
40762;Uganda;PMO - US;Direct Drop;EXW;Air;1;Yes;ARV;Adult;Aurobindo Pharma Limited;Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs;Lopinavir/Ritonavir;Generic;200/50mg;Tablet;120;10679;272314,50;25,50;0,21;Aurobindo Unit III, India;Yes;2709;11409,29;381,78
21301;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;EMCURE PHARMACEUTICALS LTD;Atazanavir 150mg, capsules, 60 Caps;Atazanavir;Generic;150mg;Capsule;60;1065;27785,85;26,09;0,43;Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India;Yes;112;1122,07;59,91
