id;day;airline;destination;dest_region;dest_size;boarding_area;dept_time;wait_min;cleanliness;safety;satisfaction
1007;Friday;AIR CANADA;VANCOUVER;Canada/Mexico;Medium;Gates 91-102;2018-12-31;155,0000000000000;Somewhat clean;Very safe;Very satisfied
1373;Tuesday;UNITED INTL;SHANGHAI;Asia;Hub;Gates 91-102;2018-12-31;145,0000000000000;Clean;Very safe;Somewhat satsified
1851;Sunday;ALASKA;KAHULUI;West US;Small;Gates 50-59;2018-12-31;355,0000000000000;Somewhat clean;Very safe;Very satisfied
2226;Thursday;SOUTHWEST;SANTA ANA;West US;Medium;Gates 20-39;2018-12-31;65,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2248;Wednesday;UNITED;LOS ANGELES;West US;Hub;Gates 60-69;2018-12-31;155,0000000000000;Clean;Very safe;Very satisfied
849;Tuesday;ALASKA;PORTLAND;West US;Medium;Gates 50-59;2018-12-31;112,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1896;Tuesday;UNITED;BOSTON;East US;Large;Gates 70-90;2018-12-31;115,0000000000000;Somewhat clean;Somewhat safe;Very satisfied
1489;Wednesday;HAWAIIAN AIR;HONOLULU;West US;Medium;Gates 1-12;2018-12-31;135,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2183;Wednesday;QANTAS;SYDNEY;Australia/New Zealand;Hub;Gates 1-12;2018-12-31;165,0000000000000;Somewhat clean;Very safe;Very satisfied
297;Thursday;UNITED;SAN DIEGO;West US;Medium;Gates 70-90;2018-12-31;82,0000000000000;Clean;Very safe;Very satisfied
2903;Friday;TURKISH AIRLINES;ISTANBUL;Middle East;Hub;Gates 91-102;2018-12-31;195,0000000000000;Clean;Very safe;Very satisfied
845;Tuesday;AMERICAN;DALLAS-FT. WORTH;Midwest US;Hub;Gates 50-59;2018-12-31;115,0000000000000;Clean;Somewhat safe;Very satisfied
2418;Tuesday;UNITED;HONOLULU;West US;Medium;Gates 70-90;2018-12-31;135,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
516;Thursday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;35,0000000000000;Somewhat clean;Somewhat safe;Very satisfied
1914;Saturday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;185,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2002;Friday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;185,0000000000000;Somewhat clean;Very safe;Very satisfied
3102;Sunday;COPA;PANAMA CITY;Central/South America;Medium;Gates 1-12;2018-12-31;173,0000000000000;Somewhat clean;Very safe;Very satisfied
2843;Tuesday;UNITED;SEATTLE;West US;Hub;Gates 70-90;2018-12-31;187,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1372;Tuesday;UNITED INTL;PARIS-DE GAULLE;Europe;Hub;Gates 91-102;2018-12-31;205,0000000000000;Somewhat clean;Very safe;Somewhat satsified
252;Friday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;100,0000000000000;Clean;Very safe;Somewhat satsified
2379;Wednesday;UNITED INTL;BEIJING;Asia;Hub;Gates 91-102;2018-12-31;250,0000000000000;Somewhat clean;Somewhat safe;Very satisfied
1327;Tuesday;UNITED INTL;SHANGHAI;Asia;Hub;Gates 91-102;2018-12-31;200,0000000000000;Clean;Very safe;Somewhat satsified
664;Thursday;UNITED;NEWARK;East US;Hub;Gates 70-90;2018-12-31;120,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2550;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;300,0000000000000;Clean;Very safe;Very satisfied
1523;Wednesday;JETBLUE;NEW YORK-JFK;East US;Hub;Gates 1-12;2018-12-31;81,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2292;Wednesday;WOW;REYKJAVIK;Europe;Small;Gates 91-102;2018-12-31;205,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1546;Wednesday;AIR CHINA;BEIJING;Asia;Hub;Gates 91-102;2018-12-31;200,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1161;Thursday;DELTA;NEW YORK-JFK;East US;Hub;Gates 40-48;2018-12-31;135,0000000000000;Somewhat clean;Very safe;Somewhat satsified
837;Tuesday;AMERICAN;DALLAS-FT. WORTH;Midwest US;Hub;Gates 50-59;2018-12-31;90,0000000000002;Clean;Very safe;Very satisfied
103;Tuesday;UNITED;WASHINGTON DC-DULLES;East US;Medium;Gates 70-90;2018-12-31;130,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2254;Wednesday;UNITED;LOS ANGELES;West US;Hub;Gates 60-69;2018-12-31;185,0000000000000;Clean;Very safe;Very satisfied
1764;Thursday;AMERICAN;CHICAGO-O'HARE;Midwest US;Hub;Gates 50-59;2018-12-31;130,0000000000000;Somewhat clean;Very safe;Neutral
2158;Saturday;CHINA EASTERN;QINGDAO;Asia;Large;Gates 1-12;2018-12-31;160,0000000000000;Somewhat clean;Very safe;NA
2557;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;135,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2383;Wednesday;UNITED INTL;SYDNEY;Australia/New Zealand;Hub;Gates 91-102;2018-12-31;215,0000000000000;Clean;Very safe;Somewhat satsified
842;Tuesday;AMERICAN;DALLAS-FT. WORTH;Midwest US;Hub;Gates 50-59;2018-12-31;145,0000000000000;Somewhat clean;Very safe;Somewhat satsified
413;Saturday;UNITED;PHOENIX;West US;Hub;Gates 70-90;2018-12-31;115,0000000000000;Somewhat clean;Very unsafe;Very satisfied
401;Sunday;UNITED;HOUSTON-BUSH;Midwest US;Hub;Gates 70-90;2018-12-31;272,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2569;Saturday;INTERJET;GUADALAJARA;Canada/Mexico;Medium;Gates 1-12;2018-12-31;285,0000000000000;NA;NA;NA
2803;Tuesday;SOUTHWEST;PHOENIX;West US;Hub;Gates 20-39;2018-12-31;90,0000000000000;Clean;Very safe;Somewhat satsified
293;Thursday;UNITED;SAN DIEGO;West US;Medium;Gates 70-90;2018-12-31;182,0000000000000;Clean;Very safe;Very satisfied
1509;Wednesday;DELTA;LOS ANGELES;West US;Hub;Gates 40-48;2018-12-31;105,0000000000000;Clean;Very safe;Neutral
1192;Tuesday;SOUTHWEST;LAS VEGAS;West US;Hub;Gates 20-39;2018-12-31;30,0000000000001;Clean;Very safe;Very satisfied
191;Wednesday;AMERICAN;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;35,0000000000002;Clean;Very safe;Very satisfied
1558;Wednesday;DELTA;ATLANTA;East US;Hub;Gates 40-48;2018-12-31;105,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1447;Wednesday;FRONTIER;DENVER;West US;Hub;Gates 20-39;2018-01-01;209,0000000000000;Clean;Somewhat safe;Neutral
3061;Sunday;COPA;PANAMA CITY;Central/South America;Medium;Gates 1-12;2018-12-31;863,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
886;Tuesday;ALASKA;RALEIGH-DURHAM;East US;Medium;Gates 50-59;2018-12-31;175,0000000000000;Clean;Very safe;Somewhat satsified
330;Friday;ALASKA;SAN DIEGO;West US;Medium;Gates 50-59;2018-12-31;156,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1462;Wednesday;FRONTIER;DENVER;West US;Hub;Gates 20-39;2018-01-01;179,0000000000000;Clean;Very safe;Very satisfied
2746;Thursday;DELTA;ATLANTA;East US;Hub;Gates 40-48;2018-12-31;30,0000000000001;Clean;Very safe;Very satisfied
3206;Tuesday;UNITED;EUGENE;West US;Small;Gates 70-90;2018-12-31;150,0000000000000;Clean;Very safe;Very satisfied
741;Sunday;ALASKA;NEW YORK-JFK;East US;Hub;Gates 50-59;2018-12-31;120,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2299;Tuesday;UNITED;SAN ANTONIO;Midwest US;Medium;Gates 70-90;2018-12-31;120,0000000000000;Clean;Somewhat safe;Very satisfied
3;Tuesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;80,0000000000000;Clean;Somewhat safe;Somewhat satsified
271;Thursday;UNITED;LOS ANGELES;West US;Hub;Gates 70-90;2018-12-31;80,0000000000000;Clean;Somewhat safe;Somewhat satsified
1452;Wednesday;UNITED;LAS VEGAS;West US;Hub;Gates 60-69;2018-12-31;82,0000000000000;Clean;Very safe;Very satisfied
3041;Tuesday;AMERICAN;DALLAS-FT. WORTH;Midwest US;Hub;Gates 50-59;2018-12-31;185,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2543;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;120,0000000000000;Clean;Very safe;Very satisfied
576;Thursday;JETBLUE;BOSTON;East US;Large;Gates 1-12;2018-12-31;112,0000000000000;Somewhat clean;Somewhat safe;Very satisfied
1584;Wednesday;DELTA;SALT LAKE CITY;West US;Medium;Gates 40-48;2018-12-31;125,0000000000000;Clean;Very safe;Somewhat satsified
1133;Tuesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;100,0000000000000;Somewhat clean;Somewhat safe;Very satisfied
2191;Wednesday;AER LINGUS;DUBLIN;Europe;Large;Gates 91-102;2018-12-31;180,0000000000000;Clean;Somewhat safe;Very satisfied
2112;Tuesday;AMERICAN;PHOENIX;West US;Hub;Gates 50-59;2018-12-31;121,0000000000000;Somewhat clean;Very safe;Very satisfied
866;Tuesday;ALASKA;SEATTLE;West US;Hub;Gates 50-59;2018-12-31;115,0000000000000;Clean;Very safe;Very satisfied
3122;Thursday;DELTA;SALT LAKE CITY;West US;Medium;Gates 40-48;2018-12-31;14,9999999999999;Clean;Somewhat safe;Very satisfied
2456;Friday;UNITED;DENVER;West US;Hub;Gates 70-90;2018-12-31;86,0000000000000;Average;Neutral;Neutral
847;Tuesday;AMERICAN;DALLAS-FT. WORTH;Midwest US;Hub;Gates 50-59;2018-12-31;55,0000000000001;Clean;Somewhat safe;Somewhat satsified
2659;Tuesday;SOUTHWEST;DENVER;West US;Hub;Gates 20-39;2018-12-31;79,9999999999999;Somewhat clean;Somewhat safe;Somewhat satsified
3208;Thursday;AMERICAN;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;90,0000000000000;Clean;Very safe;Very satisfied
2846;Tuesday;UNITED;SEATTLE;West US;Hub;Gates 70-90;2018-12-31;97,0000000000001;Clean;Somewhat safe;Very satisfied
963;Friday;LUFTHANSA;MUNICH;Europe;Hub;Gates 91-102;2018-12-31;175,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2537;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;115,0000000000000;Clean;Very safe;Very satisfied
615;Tuesday;ALASKA;WASHINGTON DC-DULLES;East US;Medium;Gates 50-59;2018-12-31;245,0000000000000;Clean;Very safe;Very satisfied
1173;Tuesday;SOUTHWEST;LAS VEGAS;West US;Hub;Gates 20-39;2018-12-31;125,0000000000000;Clean;Very safe;Very satisfied
2652;Tuesday;SOUTHWEST;DENVER;West US;Hub;Gates 20-39;2018-12-31;79,9999999999999;Clean;Very safe;Somewhat satsified
2195;Thursday;SOUTHWEST;LAS VEGAS;West US;Hub;Gates 20-39;2018-12-31;150,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2453;Friday;UNITED;DENVER;West US;Hub;Gates 70-90;2018-12-31;161,0000000000000;Somewhat clean;Very safe;Very satisfied
323;Thursday;UNITED;BURBANK;West US;Small;Gates 70-90;2018-12-31;250,0000000000000;Clean;Very safe;Very satisfied
748;Thursday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;145,0000000000000;Clean;Very safe;Very satisfied
840;Tuesday;AMERICAN;DALLAS-FT. WORTH;Midwest US;Hub;Gates 50-59;2018-12-31;85,0000000000002;Clean;Very safe;Very satisfied
2451;Friday;ALASKA;SALT LAKE CITY;West US;Medium;Gates 1-12;2018-12-31;600,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1429;Saturday;UNITED;KANSAS CITY;Midwest US;Medium;Gates 70-90;2018-12-31;120,0000000000000;Somewhat clean;Very safe;Somewhat satsified
241;Thursday;UNITED;NASHVILLE;Midwest US;Medium;Gates 70-90;2018-12-31;176,0000000000000;Clean;Very safe;Very satisfied
2458;Friday;ALASKA;SALT LAKE CITY;West US;Medium;Gates 1-12;2018-12-31;510,0000000000000;Clean;Very safe;Very satisfied
1589;Thursday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;110,0000000000000;Clean;Somewhat safe;Very satisfied
2404;Wednesday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;250,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1044;Friday;AIR CANADA;CALGARY;Canada/Mexico;Medium;Gates 91-102;2018-12-31;355,0000000000000;Clean;Very safe;Very satisfied
1855;Sunday;ALASKA;KAHULUI;West US;Small;Gates 50-59;2018-12-31;175,0000000000000;Clean;Very safe;Very satisfied
1178;Tuesday;SOUTHWEST;LAS VEGAS;West US;Hub;Gates 20-39;2018-12-31;115,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1009;Friday;AIR CANADA;VANCOUVER;Canada/Mexico;Medium;Gates 91-102;2018-12-31;94,9999999999998;Clean;Very safe;Very satisfied
2192;Thursday;SOUTHWEST;LAS VEGAS;West US;Hub;Gates 20-39;2018-12-31;180,0000000000000;Clean;Very safe;Very satisfied
3091;Sunday;ALASKA;NEWARK;East US;Hub;Gates 50-59;2018-12-31;140,0000000000000;Clean;Very safe;Very satisfied
1266;Thursday;CATHAY PACIFIC;HONG KONG;Asia;Hub;Gates 1-12;2018-12-31;155,0000000000000;Clean;Somewhat safe;Somewhat satsified
3207;Thursday;AMERICAN;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;70,0000000000000;Clean;Very safe;Somewhat satsified
1853;Sunday;ALASKA;KAHULUI;West US;Small;Gates 50-59;2018-12-31;145,0000000000000;Clean;Very safe;Very satisfied
2134;Wednesday;FRONTIER;DENVER;West US;Hub;Gates 20-39;2018-12-31;213,0000000000000;Clean;Very safe;Very satisfied
1569;Wednesday;DELTA;DETROIT;Midwest US;Large;Gates 40-48;2018-12-31;85,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2676;Tuesday;SOUTHWEST;DENVER;West US;Hub;Gates 20-39;2018-12-31;170,0000000000000;Clean;Very safe;Very satisfied
1235;Thursday;CHINA EASTERN;SHANGHAI;Asia;Hub;Gates 1-12;2018-12-31;130,0000000000000;Clean;Somewhat safe;Neutral
1525;Wednesday;ALASKA;LOS ANGELES;West US;Hub;Gates 40-48;2018-12-31;150,0000000000000;Average;Very safe;Very satisfied
2189;Wednesday;AER LINGUS;DUBLIN;Europe;Large;Gates 91-102;2018-12-31;210,0000000000000;Somewhat clean;Very safe;Somewhat satsified
5;Tuesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;170,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1529;Wednesday;ALASKA;LOS ANGELES;West US;Hub;Gates 40-48;2018-12-31;120,0000000000000;Somewhat clean;Somewhat safe;Very satisfied
1443;Wednesday;FRONTIER;DENVER;West US;Hub;Gates 20-39;2018-01-01;179,0000000000000;Clean;Very safe;Very satisfied
2294;Tuesday;UNITED;SAN ANTONIO;Midwest US;Medium;Gates 70-90;2018-12-31;59,9999999999999;Clean;Very safe;Somewhat satsified
1368;Tuesday;UNITED INTL;PARIS-DE GAULLE;Europe;Hub;Gates 91-102;2018-12-31;125,0000000000000;Clean;Neutral;Somewhat satsified
1539;Wednesday;AIR CHINA;BEIJING;Asia;Hub;Gates 91-102;2018-12-31;110,0000000000000;Clean;Very safe;Very satisfied
3163;Thursday;AMERICAN;DALLAS-FT. WORTH;Midwest US;Hub;Gates 50-59;2018-12-31;75,0000000000000;Clean;Very safe;Very satisfied
2421;Tuesday;UNITED;HONOLULU;West US;Medium;Gates 70-90;2018-12-31;300,0000000000000;Clean;Very safe;Very satisfied
2411;Wednesday;AIR NEW ZEALAND;AUCKLAND;Australia/New Zealand;Medium;Gates 91-102;2018-12-31;180,0000000000000;Clean;Very safe;Somewhat satsified
2381;Wednesday;UNITED INTL;BEIJING;Asia;Hub;Gates 91-102;2018-12-31;195,0000000000000;Clean;Very safe;Very satisfied
1047;Friday;AIR CANADA;CALGARY;Canada/Mexico;Medium;Gates 91-102;2018-12-31;325,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2590;Saturday;INTERJET;GUADALAJARA;Canada/Mexico;Medium;Gates 1-12;2018-12-31;135,0000000000000;Clean;Very safe;Very satisfied
1586;Wednesday;UNITED INTL;HONG KONG;Asia;Hub;Gates 91-102;2018-12-31;240,0000000000000;Clean;Very safe;Very satisfied
2621;Saturday;AEROMEXICO;MEXICO CITY;Canada/Mexico;Hub;Gates 1-12;2018-12-31;125,0000000000000;Clean;Very safe;Very satisfied
277;Thursday;UNITED;BALTIMORE;East US;Medium;Gates 70-90;2018-12-31;63,9999999999999;Somewhat clean;Very safe;Somewhat satsified
1239;Thursday;UNITED INTL;TOKYO-NARITA;Asia;Hub;Gates 91-102;2018-12-31;150,0000000000000;Somewhat clean;Very safe;Somewhat satsified
375;Friday;ALASKA;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;55,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2290;Wednesday;WOW;REYKJAVIK;Europe;Small;Gates 91-102;2018-12-31;155,0000000000000;Clean;Very safe;Very satisfied
2288;Tuesday;UNITED;SAN ANTONIO;Midwest US;Medium;Gates 70-90;2018-12-31;150,0000000000000;Clean;Very safe;Very satisfied
618;Tuesday;ALASKA;WASHINGTON DC-DULLES;East US;Medium;Gates 50-59;2018-12-31;155,0000000000000;Clean;Very safe;Somewhat satsified
1040;Friday;AIR CANADA;CALGARY;Canada/Mexico;Medium;Gates 91-102;2018-12-31;295,0000000000000;Clean;Very safe;Very satisfied
2145;Wednesday;AIR CANADA;VANCOUVER;Canada/Mexico;Medium;Gates 91-102;2018-12-31;125,0000000000000;Clean;Very safe;Somewhat satsified
1795;Sunday;ALASKA;RALEIGH-DURHAM;East US;Medium;Gates 50-59;2018-12-31;85,0000000000000;Average;Very safe;Neutral
387;Friday;ALASKA;INDIANAPOLIS;Midwest US;Medium;Gates 50-59;2018-12-31;160,0000000000000;Clean;Very safe;Very satisfied
2789;Thursday;DELTA;SALT LAKE CITY;West US;Medium;Gates 40-48;2018-12-31;110,0000000000000;Clean;Very safe;Very satisfied
1095;Tuesday;SOUTHWEST;SAN DIEGO;West US;Medium;Gates 20-39;2018-12-31;255,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2111;Monday;UNITED INTL;MEXICO CITY;Canada/Mexico;Hub;Gates 91-102;2018-12-31;100,0000000000000;Clean;Somewhat safe;Somewhat satsified
2777;Thursday;DELTA;ATLANTA;East US;Hub;Gates 40-48;2018-12-31;110,0000000000000;Clean;Very safe;Very satisfied
662;Thursday;UNITED;NEWARK;East US;Hub;Gates 70-90;2018-12-31;225,0000000000000;Clean;Very safe;Very satisfied
1176;Tuesday;SOUTHWEST;LAS VEGAS;West US;Hub;Gates 20-39;2018-12-31;85,0000000000000;Clean;Very safe;Very satisfied
1470;Wednesday;AVIANCA;SAN SALVADOR;Central/South America;Small;Gates 1-12;2018-12-31;125,0000000000000;Clean;Very safe;NA
2391;Wednesday;UNITED INTL;BEIJING;Asia;Hub;Gates 91-102;2018-12-31;165,0000000000000;Clean;Very safe;Very satisfied
2573;Saturday;INTERJET;GUADALAJARA;Canada/Mexico;Medium;Gates 1-12;2018-12-31;105,0000000000000;Clean;Very safe;Very satisfied
3058;Tuesday;AMERICAN;MIAMI;East US;Hub;Gates 50-59;2018-12-31;125,0000000000000;Clean;Very safe;Very satisfied
1100;Tuesday;SOUTHWEST;SAN DIEGO;West US;Medium;Gates 20-39;2018-12-31;105,0000000000000;Clean;Very safe;Very satisfied
6;Tuesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;140,0000000000000;Clean;Very safe;Very satisfied
1825;Monday;UNITED INTL;LONDON HEATHROW;Europe;Hub;Gates 91-102;2018-12-31;140,0000000000000;Clean;Very safe;Very satisfied
2926;Tuesday;SOUTHWEST;SAN DIEGO;West US;Medium;Gates 20-39;2018-12-31;90,0000000000000;Clean;Very safe;Very satisfied
384;Friday;ALASKA;INDIANAPOLIS;Midwest US;Medium;Gates 50-59;2018-12-31;370,0000000000000;Clean;Very safe;Very satisfied
1942;Tuesday;UNITED;BOSTON;East US;Large;Gates 70-90;2018-12-31;145,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2943;Wednesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;125,0000000000000;Clean;Very safe;Very satisfied
2149;Wednesday;AIR CANADA;VANCOUVER;Canada/Mexico;Medium;Gates 91-102;2018-12-31;84,9999999999999;Clean;Very safe;Very satisfied
954;Tuesday;ALASKA;NEW YORK-JFK;East US;Hub;Gates 50-59;2018-12-31;100,0000000000000;Clean;Very safe;Very satisfied
1103;Tuesday;SOUTHWEST;SAN DIEGO;West US;Medium;Gates 20-39;2018-12-31;120,0000000000000;Clean;Very safe;Very satisfied
400;Saturday;UNITED;PHOENIX;West US;Hub;Gates 70-90;2018-12-31;115,0000000000000;Clean;Very safe;Very satisfied
2454;Friday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;124,0000000000000;Clean;Very safe;Very satisfied
2236;Thursday;SOUTHWEST;PHOENIX;West US;Hub;Gates 20-39;2018-12-31;110,0000000000000;Clean;Very safe;Somewhat satsified
296;Thursday;UNITED;SAN DIEGO;West US;Medium;Gates 70-90;2018-12-31;62,0000000000001;Clean;Very safe;Very satisfied
1564;Wednesday;DELTA;DETROIT;Midwest US;Large;Gates 40-48;2018-12-31;200,0000000000000;Clean;Very safe;Very satisfied
3070;Tuesday;UNITED;SPOKANE;West US;Small;Gates 70-90;2018-12-31;67,0000000000001;Clean;Very safe;Very satisfied
2524;Saturday;JETBLUE;BOSTON;East US;Large;Gates 1-12;2018-12-31;915,0000000000000;NA;NA;NA
2836;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 70-90;2018-12-31;70,0000000000000;NA;NA;NA
270;Thursday;UNITED;LOS ANGELES;West US;Hub;Gates 70-90;2018-12-31;130,0000000000000;Clean;Very safe;Very satisfied
3060;Tuesday;AMERICAN;MIAMI;East US;Hub;Gates 50-59;2018-12-31;65,0000000000001;NA;NA;NA
1431;Wednesday;FRONTIER;DENVER;West US;Hub;Gates 20-39;2018-01-01;74,0000000000000;Clean;Very safe;Very satisfied
3012;Tuesday;UNITED;PORTLAND;West US;Medium;Gates 70-90;2018-12-31;150,0000000000000;Clean;Very safe;Neutral
1485;Wednesday;HAWAIIAN AIR;HONOLULU;West US;Medium;Gates 1-12;2018-12-31;90,0000000000000;Clean;Very safe;NA
3264;Tuesday;UNITED;SAN DIEGO;West US;Medium;Gates 70-90;2018-12-31;390,0000000000000;Somewhat clean;Very safe;Very satisfied
2000;Wednesday;UNITED;NEWARK;East US;Hub;Gates 70-90;2018-12-31;90,0000000000000;Clean;Very safe;Very satisfied
100;Tuesday;UNITED;WASHINGTON DC-DULLES;East US;Medium;Gates 70-90;2018-12-31;120,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2891;Wednesday;UNITED;AUSTIN;Midwest US;Medium;Gates 70-90;2018-12-31;210,0000000000000;Clean;Very safe;Very satisfied
303;Wednesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;130,0000000000000;Clean;Very safe;NA
1379;Tuesday;UNITED INTL;SHANGHAI;Asia;Hub;Gates 91-102;2018-12-31;265,0000000000000;Clean;Somewhat safe;Very satisfied
1810;Monday;UNITED INTL;LONDON HEATHROW;Europe;Hub;Gates 91-102;2018-12-31;230,0000000000000;Average;Somewhat safe;Somewhat unsatisfied
2482;Friday;ALASKA;SALT LAKE CITY;West US;Medium;Gates 1-12;2018-12-31;90,0000000000000;Somewhat clean;Neutral;Somewhat unsatisfied
2640;Tuesday;JETBLUE;NEW YORK-JFK;East US;Hub;Gates 1-12;2018-12-31;113,0000000000000;Average;Somewhat safe;Very unsatisfied
3262;Tuesday;UNITED;SAN DIEGO;West US;Medium;Gates 70-90;2018-12-31;180,0000000000000;Average;Neutral;Neutral
2031;Friday;BRITISH AIRWAYS;LONDON HEATHROW;Europe;Hub;Gates 1-12;2018-12-31;180,0000000000000;Average;Somewhat safe;Neutral
2700;Friday;UNITED;ORLANDO;East US;Hub;Gates 70-90;2018-12-31;152,0000000000000;Average;Neutral;Neutral
2035;Friday;BRITISH AIRWAYS;LONDON HEATHROW;Europe;Hub;Gates 1-12;2018-12-31;180,0000000000000;NA;Neutral;NA
3066;Sunday;COPA;PANAMA CITY;Central/South America;Medium;Gates 1-12;2018-12-31;143,0000000000000;Average;Somewhat safe;Somewhat unsatisfied
3074;Sunday;COPA;PANAMA CITY;Central/South America;Medium;Gates 1-12;2018-12-31;NA;NA;Somewhat safe;Somewhat unsatisfied
2014;Friday;BRITISH AIRWAYS;LONDON HEATHROW;Europe;Hub;Gates 1-12;2018-12-31;270,0000000000000;Somewhat clean;NA;Very unsatisfied
2036;Friday;BRITISH AIRWAYS;LONDON HEATHROW;Europe;Hub;Gates 1-12;2018-12-31;180,0000000000000;NA;Neutral;NA
