
x,daysSinceFirstPurch, shoppingCartValue, gender, voucher, returned, boughtAgain
2827,51,60.4 ,female,1,        0,0
2828,43,107.  ,female,0,       1,1
2829,29,76.7 ,female,0,       0,1
2830,43,40.1 ,female,1,        1,0
2831,19,68.1 ,male,0,       1,0
2832,13,46.9 ,female,1,        0,1
2833,15,117.  ,female,0,       0,1
2834,17,79.6 ,female,0,       0,1
2835,57,65.2 ,female,0,       0,1
2836, 9,56.2 ,female,0,       0,1
2837, 8,123.  ,female,1,        0,1
2838,15,105.  ,female,0,       0,1
2839,39,152.  ,male,0,       1,1
2840,21,99.2 ,male,0,       0,1
2841,37,52.2 ,male,0,       0,0
2842,52,91.8 ,female,1,        1,0
2843,26,80.4 ,female,0,       0,1
2844,50,113.  ,male,0,       0,0
2845,28,88.8 ,male,0,       1,1
2846,12,44.4 ,female,1,        0,1
2847,40,58.5 ,male,0,       0,1
2848,39,53.2 ,female,0,       0,1
2849,13,81.1 ,female,1,        0,0
2850,20,40.3 ,female,0,       0,0
2851,13,74.8 ,female,0,       1,0
2852,37,55.7 ,female,1,        0,0
2853,60,108.  ,female,0,       0,1
2854,69,95.0 ,female,0,       0,1
2855,36,68.4 ,female,0,       0,0
2856,50,88.5 ,female,0,       0,1
2857,14,106.  ,male,1,        0,1
2858,38,63.7 ,male,0,       0,1
2859,16,77.4 ,male,0,       0,1
2860,44,148.  ,male,0,       0,0
2861,47,389.  ,male,0,       1,0
2862,17,52.0 ,female,0,       0,1
2863,31,77.7 ,female,1,        0,1
2864,24,64.0 ,female,0,       0,1
2865,38,80.2 ,female,0,       0,1
2866,40,139.  ,male,1,        0,1
2867,43,28.3 ,male,1,        0,0
2868,58,352.  ,female,0,       0,1
2869,70,263.  ,male,0,       0,1
2870,14,52.8 ,male,0,       1,1
2871,35,59.5 ,female,0,       0,0
2872,26,91.8 ,female,0,       0,1
2873,64,137.  ,male,0,       1,0
2874,22,40.5 ,male,1,        0,1
2875,42,47.3 ,female,0,       0,0
2876,48,30.1 ,female,0,       1,1
2877,11,50.7 ,female,1,        0,0
2878,18,31.1 ,female,1,        1,0
2879, 7,59.7 ,male,0,       0,0
2880,36,61.6 ,female,0,       0,1
2881,30,137.  ,male,0,       0,1
2882,64,36.3 ,female,0,       0,1
2883,24,39.0 ,female,0,       0,0
2884,28,72.1 ,female,0,       0,0
2885,47,83.1 ,female,0,       1,1
2886,60,176.  ,female,0,       0,1
2887,37,222.  ,male,0,       0,1
2888,36,35.4 ,male,0,       0,1
2889,32,37.7 ,female,0,       0,1
2890,50,58.8 ,male,1,        0,0
2891,10,39.5 ,female,0,       0,0
2892,44,55.7 ,male,1,        0,1
2893,36,74   ,male,0,       0,1
2894,14,45.2 ,female,1,        0,1
2895,40,51.5 ,female,0,       0,0
2896,27,74.7 ,female,0,       0,1
2897,52,139.  ,female,0,       0,1
2898,17,123.  ,female,0,       0,1
2899,27,31.4 ,female,0,       0,1
2900,67,157.  ,male,1,        0,1
2901,32,49.9 ,female,0,       0,1
2902,30,28.9 ,female,0,       0,0
2903,31,66.0 ,female,1,        0,1
2904,40,49.3 ,female,0,       0,0
2905,41,149.  ,female,0,       0,1
2906,38,80   ,female,0,       0,1
2907,44,96.1 ,male,0,       0,1
2908,23,108.  ,female,1,        0,0
2909,37,54.4 ,female,0,       0,1
2910, 8,48.2 ,male,0,       1,1
2911,32,39.6 ,female,0,       0,1
2912,33,36.4 ,female,0,       0,1
2913,27,22.2 ,male,0,       1,0
2914,17,35.6 ,male,0,       0,1
2915,13,50.2 ,female,0,       0,1
2916,48,74.9 ,male,0,       0,1
2917,15,112.  ,female,0,       0,1
2918,51,86.2 ,female,1,        0,0
2919,49,153.  ,female,0,       0,0
2920,45,634.  ,male,0,       0,1
2921,42,84.8 ,male,0,       0,1
2922,46,77.1 ,female,0,       0,1
2923,11,85.3 ,female,0,       0,1
2924,18,60.4 ,female,0,       0,1
2925,36,57.6 ,female,1,        0,0
2926,64,231.  ,female,0,       0,0
2927,78,81.3 ,male,0,       0,1
2928,10,58.1 ,female,1,        0,0
2929,40,93.8 ,female,0,       1,0
2930,32,72.9 ,female,0,       0,0
2931,24,37.6 ,female,1,        1,0
2932,31,234.  ,female,0,       0,1
2933,41,73.0 ,female,1,        0,0
2934,15,74.9 ,female,0,       1,1
2935,23,32.8 ,female,0,       0,1
2936,51,73.8 ,female,0,       0,1
2937,34,53.8 ,female,0,       0,1
2938,44,49.3 ,male,1,        0,0
2939,11,36.1 ,female,0,       0,0
2940,51,205.  ,female,0,       0,1
2941,30,51.8 ,male,1,        0,1
2942,19,76.8 ,female,0,       0,1
2943,26,54.4 ,female,0,       1,1
2944,16,51.4 ,female,0,       0,1
2945,22,157.  ,female,1,        0,0
2946,43,58.9 ,male,0,       0,1
2947,47,91.4 ,male,0,       0,1
2948,30,60.5 ,male,1,        0,1
2949,11,169.  ,female,0,       0,1
2950,35,207.  ,male,1,        0,0
2951,34,68.0 ,male,0,       1,1
2952,44,68.5 ,male,0,       1,0
2953,36,48.0 ,male,0,       1,1
2954,54,178.  ,female,1,        0,1
2955,48,52.1 ,female,0,       0,0
2956,97,228.  ,female,0,       1,0
2957,39,86.4 ,female,0,       0,0
2958,53,54.0 ,female,1,        0,0
2959,64,84.4 ,female,0,       0,0
2960,31,118.  ,male,0,       0,0
2961,29,70.8 ,male,0,       0,1
2962,28,68.4 ,female,1,        1,0
2963,77,80.3 ,male,0,       1,1
2964,32,48.4 ,female,0,       1,1
2965,20,31.4 ,male,0,       1,1
2966,31,88.8 ,male,0,       0,1
2967,20,88.0 ,female,0,       0,1
2968,20,44.0 ,female,0,       0,1
2969,38,80.5 ,male,1,        1,1
2970,43,44.8 ,female,1,        0,1
2971,60,80.2 ,female,0,       0,1
2972,50,178.  ,female,0,       0,1
2973,10,78.9 ,male,0,       1,1
2974,16,66.7 ,male,0,       0,1
2975,45,62.9 ,female,0,       0,0
2976,51,76.3 ,female,0,       0,1
2977,51,130.  ,male,1,        0,0
2978,36,211.  ,male,0,       0,1
2979,96,159.  ,male,0,       0,1
2980,19,37.8 ,male,0,       1,1
2981,25,93.4 ,male,0,       0,0
2982,63,80.1 ,female,0,       0,1
2983,19,121.  ,male,0,       1,0
2984,19,99.9 ,male,0,       0,1
2985,23,29.6 ,male,0,       0,1
2986,54,52.1 ,female,0,       0,0
2987,21,62.3 ,female,1,        0,0
2988,16,81.6 ,female,0,       0,1
2989, 7,36.2 ,male,0,       0,1
2990,25,102.  ,male,0,       0,1
2991,56,81.2 ,female,0,       0,0
2992,39,55.7 ,female,0,       1,0
2993,43,36.8 ,male,0,       1,1
2994,19,102.  ,female,0,       0,0
2995,23,67.2 ,female,0,       1,0
2996,28,119.  ,female,0,       0,1
2997,28,63.7 ,female,0,       1,0
2998,44,72.3 ,female,0,       0,1
2999,29,200.  ,male,0,       0,0
3000,62,113.  ,male,0,       0,1
3001,18,138.  ,male,1,        0,1
3002,42,181.  ,female,0,       0,1
3003,65,172.  ,female,0,       1,1
3004,45,45.9 ,female,0,       0,1
3005,41,80.5 ,male,0,       0,1
3006,12,41.0 ,female,0,       0,0
3007,31,43.0 ,male,0,       1,0
3008,46,62.3 ,female,0,       0,0
3009,16,88.8 ,female,0,       0,1
3010,20,35.4 ,female,0,       0,0
3011,30,70.8 ,female,0,       0,0
3012,47,123.  ,female,0,       0,0
3013,47,109.  ,male,0,       0,1
3014,48,72.5 ,male,0,       1,1
3015,35,83.3 ,female,1,        0,1
3016,41,82.7 ,male,0,       0,1
3017,41,68.1 ,female,0,       0,0
3018,88,271.  ,male,0,       0,1
3019,25,108.  ,female,0,       0,1
3020,15,91.1 ,male,0,       0,1
3021,34,42.9 ,male,0,       0,1
3022,26,80.4 ,male,0,       0,1
3023,39,40.9 ,female,0,       0,1
3024,42,42.6 ,male,0,       0,1
3025,22,85.2 ,male,1,        0,1
3026,65,135.  ,female,1,        0,0
3027,24,89.8 ,male,0,       1,1
3028,30,47.7 ,female,1,        0,1
3029,48,74.9 ,female,1,        0,0
3030, 7,291.  ,male,1,        0,0
3031,37,121.  ,male,0,       0,1
3032,40,48.7 ,female,0,       0,1
3033,30,38.0 ,female,0,       0,1
3034,41,49.3 ,male,0,       0,1
3035,37,46.3 ,male,0,       0,1
3036,20,101.  ,male,1,        0,1
3037,29,91.4 ,female,0,       0,1
3038,42,101.  ,female,1,        1,0
3039, 7,77.7 ,female,0,       0,1
3040,14,79.0 ,male,0,       1,1
3041,20,36.7 ,female,1,        0,1
3042,21,87.2 ,male,0,       0,1
3043,10,257.  ,male,0,       0,1
3044,40,85.3 ,female,0,       0,1
3045,22,336.  ,male,1,        0,1
3046,35,118.  ,female,0,       0,1
3047,47,61.4 ,female,0,       0,1
3048,34,126.  ,female,0,       0,1
3049,61,35.4 ,female,0,       1,0
3050,33,49.7 ,female,1,        0,0
3051,33,84.7 ,male,0,       0,1
3052,31,68.1 ,female,0,       1,0
3053,54,52.2 ,female,0,       0,1
3054,17,57.1 ,male,0,       1,0
3055,35,60.4 ,female,1,        0,0
3056,29,64.2 ,female,0,       0,1
3057,55,71.2 ,female,0,       1,0
3058,40,83.4 ,female,0,       0,1
3059,36,28.5 ,male,0,       0,1
3060,27,79.7 ,male,0,       0,1
3061,51,71.9 ,female,1,        0,0
3062,36,87.6 ,male,0,       1,0
3063, 9,92.0 ,female,0,       0,1
3064,18,39.0 ,male,1,        0,1
3065,12,23.8 ,male,1,        0,1
3066,52,48.1 ,male,0,       0,1
3067,10,45.3 ,female,0,       1,0
3068,49,25.0 ,male,1,        0,0
3069, 4,116.  ,female,0,       1,0
3070,29,74.0 ,female,0,       0,1
3071,69,95.8 ,male,0,       0,1
3072,37,130.  ,female,0,       0,1
3073,70,93.3 ,male,0,       0,1
3074,13,104.  ,female,0,       0,1
3075,28,85.1 ,female,0,       0,1
3076,   108,331.  ,male,0,       0,1
3077,48,73.1 ,male,0,       0,1
3078,52,147.  ,female,1,        0,1
3079,30,129.  ,female,0,       0,1
3080,38,77.1 ,female,0,       0,1
3081,20,87.2 ,male,1,        0,1
3082,19,91.6 ,female,0,       0,1
3083,43,87.2 ,female,0,       0,1
3084,52,84.4 ,female,0,       0,1
3085,52,83.7 ,female,1,        0,1
3086,14,145.  ,male,0,       0,1
3087,25,39.0 ,male,0,       0,1
3088,19,185.  ,female,0,       0,1
3089,60,35.9 ,female,1,        0,1
3090,14,85.6 ,male,1,        0,1
3091,43,78.8 ,female,0,       0,1
3092,13,43.8 ,female,0,       0,1
3093,33,124.  ,female,1,        1,0
3094,44,52.7 ,female,1,        0,0
3095,36,154.  ,male,0,       1,0
3096,13,73.7 ,female,0,       0,0
3097, 9,71.9 ,male,0,       0,1
3098,36,36.9 ,female,0,       0,0
3099,37,98.4 ,female,0,       1,1
3100,16,149.  ,female,0,       0,1
3101,40,56.0 ,female,0,       1,0
3102,   100,256.  ,male,0,       0,1
3103,46,83.5 ,female,1,        0,1
3104,21,56.6 ,male,0,       0,0
3105,30,245.  ,female,1,        0,0
3106,14,84.4 ,female,0,       0,1
3107,29,113.  ,female,1,        0,1
3108,48,175.  ,male,0,       1,0
3109,29,111.  ,female,0,       0,0
3110,56,175.  ,male,0,       0,1
3111,43,124.  ,male,0,       0,1
3112,45,112.  ,male,0,       0,1
3113, 4,106.  ,female,0,       0,1
3114,50,78.3 ,female,0,       0,0
3115,62,113.  ,female,0,       0,1
3116, 9,78.8 ,male,1,        0,0
3117,12,91.8 ,female,0,       1,1
3118,19,134.  ,female,0,       0,1
3119,33,286.  ,male,0,       1,1
3120,18,123.  ,female,1,        0,0
3121,39,128.  ,female,0,       1,0
3122,82,179.  ,male,0,       0,0
3123,66,59.3 ,female,0,       1,0
3124,27,66.3 ,male,0,       0,0
3125,93,232.  ,male,1,        0,0
3126,15,38.8 ,female,0,       0,0
3127,30,66.9 ,male,0,       0,1
3128,65,103.  ,male,0,       0,1
3129,16,181.  ,female,0,       1,0
3130,26,27.7 ,female,0,       1,0
3131,38,112.  ,male,0,       1,0
3132,19,117.  ,female,0,       0,1
3133,31,81.9 ,female,0,       0,0
3134,45,64.6 ,female,0,       1,0
3135,53,99.6 ,female,0,       0,1
3136,23,92.6 ,female,0,       0,1
3137,23,39.2 ,female,1,        0,1
3138,44,132.  ,male,1,        0,1
3139,30,85.9 ,female,0,       0,1
3140,68,99.5 ,female,0,       1,1
3141, 8,64.9 ,female,0,       0,0
3142,18,79.4 ,female,0,       0,1
3143,22,74.2 ,male,0,       0,1
3144,24,48.0 ,female,0,       0,1
3145, 9,45.2 ,female,0,       1,0
3146,64,72.4 ,male,0,       0,0
3147,11,80.5 ,female,0,       0,1
3148,27,102.  ,female,0,       0,0
3149,22,38.4 ,female,0,       0,0
3150,14,38.3 ,male,1,        0,0
3151,21,102.  ,female,1,        1,1
3152,43,98.9 ,male,0,       0,1
3153,43,361.  ,male,1,        0,1
3154,37,115.  ,female,0,       0,1
3155, 8,133.  ,female,1,        1,1
3156,19,37.0 ,female,0,       0,1
3157,24,42.5 ,female,0,       0,1
3158,24,53.9 ,female,0,       0,1
3159,22,65.9 ,female,0,       0,1
3160,48,82.4 ,female,0,       0,0
3161,33,53.6 ,female,0,       0,1
3162,51,173.  ,female,0,       1,0
3163,29,40.5 ,female,0,       0,0
3164,28,33.2 ,male,1,        0,0
3165,57,157.  ,female,0,       1,1
3166,12,43.4 ,female,1,        1,0
3167,15,133.  ,female,1,        0,0
3168,22,52.6 ,male,0,       1,1
3169,14,52.2 ,male,0,       1,1
3170,25,79   ,male,0,       0,0
3171,35,93.1 ,female,0,       0,0
3172,56,132.  ,male,0,       1,1
3173,39,52.7 ,female,0,       0,0
3174,46,42.2 ,female,0,       0,1
3175,29,43.9 ,female,1,        1,1
3176, 6,153.  ,female,0,       0,1
3177,42,113.  ,female,0,       0,1
3178,31,84.4 ,male,0,       0,1
3179,16,61.8 ,female,0,       0,0
3180,54,88.7 ,male,0,       0,1
3181,17,35.6 ,female,0,       0,0
3182, 7,54.2 ,female,0,       0,0
3183,51,207.  ,male,1,        1,0
3184,20,101.  ,female,0,       1,0
3185,44,116.  ,female,0,       1,0
3186,30,70.7 ,male,0,       0,1
3187,32,81.7 ,male,0,       0,1
3188,23,147.  ,male,0,       0,1
3189,19,95   ,male,0,       1,1
3190,72,330.  ,female,1,        0,1
3191,32,46.2 ,female,0,       1,1
3192,18,64.4 ,female,0,       0,0
3193,24,33.5 ,male,0,       0,1
3194,35,47.9 ,female,0,       0,1
3195,20,198.  ,male,0,       0,1
3196,21,52.0 ,female,0,       1,0
3197,31,49.5 ,female,0,       1,1
3198, 9,96.8 ,female,1,        0,0
3199,19,97.6 ,female,0,       0,0
3200,21,196.  ,male,0,       1,1
3201,16,104.  ,female,0,       1,1
3202,72,62.0 ,female,0,       0,0
3203,36,49.4 ,male,1,        0,1
3204,12,43.4 ,female,0,       0,0
3205,18,83.4 ,female,0,       0,1
3206,40,57.4 ,female,1,        0,1
3207,35,34.5 ,female,0,       0,0
3208,34,60.2 ,female,0,       0,0
3209,54,69.3 ,female,1,        1,0
3210,32,111.  ,female,0,       0,1
3211,71,98.2 ,male,0,       0,1
3212,35,83   ,male,0,       0,1
3213,28,89.2 ,male,0,       0,1
3214,39,107.  ,female,0,       0,1
3215,41,85.9 ,male,0,       0,1
3216,11,143.  ,male,0,       1,0
3217,17,73.4 ,female,0,       0,1
3218,17,47.0 ,female,0,       0,1
3219,22,47.0 ,female,0,       1,0
3220,22,57.2 ,female,1,        0,0
3221, 4,71.2 ,female,0,       0,1
3222,49,67.0 ,female,0,       0,0
3223,33,80.3 ,female,0,       0,1
3224,30,98.4 ,female,0,       0,1
3225,37,39.4 ,female,1,        0,0
3226, 7,60.4 ,female,0,       0,0
3227,42,154.  ,female,1,        0,0
3228,32,107.  ,female,0,       0,1
3229,40,198.  ,male,0,       0,1
3230,37,91.3 ,female,1,        0,0
3231,17,41.5 ,female,0,       0,0
3232,31,52.1 ,male,1,        1,1
3233,11,90.8 ,male,1,        0,1
3234,23,33.6 ,male,0,       1,1
3235,21,56.4 ,female,0,       0,0
3236,21,168.  ,male,0,       0,1
3237,41,75.5 ,male,1,        0,1
3238,54,96.2 ,female,0,       0,1
3239,20,68.4 ,female,1,        0,0
3240,27,82.1 ,female,1,        0,0
3241,38,130.  ,female,1,        0,0
3242,95,256.  ,female,0,       0,1
3243,41,64.9 ,female,0,       0,0
3244,61,43.4 ,female,0,       0,1
3245,51,62.0 ,female,0,       0,1
3246,54,162.  ,female,0,       0,1
3247,29,51.2 ,female,0,       0,1
3248, 8,70.3 ,male,0,       0,1
3249,36,164.  ,female,0,       0,1
3250,64,102.  ,male,0,       0,1
3251,63,106.  ,male,0,       0,1
3252,16,33.2 ,female,0,       0,1
3253,16,55.5 ,female,0,       0,1
3254,34,85.6 ,female,0,       0,1
3255,40,47.7 ,female,0,       0,1
3256,28,105.  ,male,1,        0,1
3257,44,153.  ,female,0,       1,1
3258,13,76.9 ,female,0,       0,1
3259,43,114.  ,female,0,       0,0
3260,26,62.4 ,female,0,       0,1
3261,15,150.  ,male,0,       0,1
3262,21,124.  ,male,0,       0,1
3263,37,90.6 ,female,0,       1,1
3264,54,272.  ,male,0,       0,1
3265,37,146.  ,male,0,       0,1
3266,75,189.  ,male,0,       0,1
3267,23,60.4 ,male,0,       0,1
3268,40,74.5 ,male,0,       1,1
3269,68,217.  ,female,0,       0,1
3270,69,914.  ,female,0,       0,1
3271,28,76.0 ,female,0,       0,0
3272,46,58.5 ,female,0,       1,1
3273,30,38.5 ,female,0,       1,0
3274,63,77.1 ,male,0,       0,1
3275, 4,46.3 ,male,0,       0,0
3276,43,60.2 ,female,0,       0,1
3277,21,63.1 ,female,1,        0,0
3278,49,39.4 ,female,0,       1,1
3279,31,114.  ,male,1,        0,1
3280,25,202.  ,female,0,       0,0
3281,36,41.5 ,female,1,        0,1
3282,24,40.0 ,female,0,       0,1
3283,31,53.5 ,female,1,        1,0
3284,54,82.8 ,male,0,       0,1
3285,31,43.9 ,female,0,       1,1
3286,53,136.  ,female,0,       0,1
3287,29,120.  ,male,1,        0,0
3288,14,39.1 ,female,1,        0,0
3289,31,96.5 ,female,0,       0,1
3290,28,176.  ,male,0,       0,1
3291,   121,256.  ,female,1,        0,0
3292,31,104.  ,female,0,       0,1
3293,65,39.7 ,male,0,       0,0
3294,41,63.0 ,male,0,       0,0
3295,26,63.9 ,female,0,       0,1
3296,23,44.7 ,female,0,       0,1
3297,16,81.9 ,female,0,       1,1
3298,58,68.2 ,female,0,       0,0
3299,17,82.7 ,male,0,       1,0
3300,11,83.3 ,male,0,       0,1
3301,33,155.  ,male,0,       1,0
3302,35,52.0 ,female,0,       1,1
3303,72,81.3 ,female,0,       0,0
3304,45,105.  ,female,1,        0,1
3305,60,89.2 ,female,0,       0,1
3306,32,99.7 ,female,0,       0,1
3307,13,101.  ,female,0,       0,1
3308,40,39.0 ,female,0,       1,0
3309,58,38.3 ,female,0,       0,0
3310,16,37.8 ,female,0,       1,0
3311,50,64.1 ,female,0,       0,1
3312,17,58.9 ,female,0,       0,0
3313,17,71.2 ,female,0,       0,0
3314,18,43.9 ,male,0,       1,1
3315,24,28.7 ,female,0,       0,0
3316,36,135.  ,female,0,       0,1
3317,21,53.5 ,female,0,       0,0
3318,   107,524.  ,female,0,       0,1
3319,15,56.9 ,female,0,       0,0
3320,56,28   ,female,0,       0,0
3321,42,102.  ,female,0,       0,1
3322,35,48.9 ,male,0,       0,0
3323,28,82.7 ,female,0,       0,1
3324,35,38.9 ,male,0,       0,0
3325,41,88.5 ,female,0,       0,1
3326,50,106.  ,male,1,        0,1
3327,23,83.1 ,female,0,       1,1
3328,12,57.6 ,male,1,        0,1
3329,20,97.0 ,female,0,       0,1
3330,35,96.9 ,male,0,       1,0
3331,47,30.0 ,female,1,        0,0
3332,27,64.0 ,female,1,        0,0
3333,29,153.  ,female,0,       0,0
3334, 9,50.2 ,female,0,       0,1
3335,51,140.  ,male,0,       0,1
3336,10,117.  ,female,0,       0,1
3337,46,76.9 ,female,0,       0,0
3338,77,87.6 ,female,0,       1,0
3339,15,106.  ,female,0,       0,1
3340,35,112.  ,male,0,       0,1
3341,68,129.  ,female,0,       1,1
3342,19,41.3 ,female,0,       0,1
3343,20,60.3 ,female,1,        1,1
3344,19,53.5 ,male,0,       0,1
3345,24,27.5 ,female,0,       0,1
3346, 8,68.1 ,female,1,        1,0
3347,41,119.  ,female,0,       0,1
3348,60,226.  ,female,0,       1,1
3349,47,66.9 ,female,0,       1,1
3350,21,92.8 ,female,0,       1,0
3351,17,62.7 ,female,0,       0,1
3352,52,98.0 ,female,0,       0,1
3353,30,130.  ,male,1,        0,1
3354, 8,41.3 ,female,0,       0,0
3355,40,76.6 ,male,0,       0,1
3356,40,80.2 ,male,1,        0,1
3357,35,27   ,female,0,       1,0
3358,16,89.6 ,female,0,       0,0
3359,64,62.4 ,female,0,       0,0
3360,40,140.  ,male,0,       1,1
3361,46,58.3 ,female,0,       0,1
3362,35,76.3 ,male,0,       1,1
3363,19,45.0 ,female,0,       0,1
3364,36,67.5 ,male,0,       1,1
3365,25,51.5 ,female,0,       0,0
3366,22,112.  ,female,0,       0,1
3367,35,68.1 ,male,0,       0,1
3368,28,80.2 ,female,0,       0,1
3369, 4,53.3 ,male,0,       1,0
3370,12,33.4 ,female,0,       1,1
3371,54,58.9 ,female,0,       0,1
3372,44,83.4 ,female,0,       0,0
3373,50,114.  ,female,0,       0,1
3374,42,304.  ,female,1,        0,1
3375,53,62.4 ,male,0,       0,1
3376,32,51.1 ,female,1,        0,0
3377,47,132.  ,male,0,       0,1
3378,21,48.5 ,male,0,       0,1
3379,23,82.8 ,male,0,       0,1
3380,70,51.2 ,male,0,       1,0
3381,18,29.9 ,female,0,       0,1
3382,19,56.3 ,male,1,        0,1
3383,21,108.  ,female,1,        1,0
3384,28,128.  ,male,1,        0,0
3385,63,260.  ,male,1,        0,1
3386,14,109.  ,female,0,       0,1
3387,25,35.6 ,female,0,       0,1
3388,34,28.7 ,female,0,       0,0
3389,52,35.2 ,female,0,       0,0
3390,74,58.8 ,male,1,        0,0
3391,62,72.2 ,female,1,        0,1
3392,34,115.  ,male,0,       0,1
3393,10,125.  ,male,0,       0,1
3394,36,45.2 ,male,1,        0,1
3395,25,184.  ,female,0,       0,1
3396,20,90.4 ,male,0,       0,1
3397,36,68   ,female,0,       0,1
3398,37,164.  ,male,0,       0,1
3399,31,216.  ,male,0,       0,1
3400,29,44.0 ,female,0,       0,0
3401,67,88.9 ,female,0,       0,1
3402,55,79.6 ,female,0,       0,1
3403,54,103   ,female,1,        0,1
3404,62,155.  ,male,0,       0,1
3405,64,160.  ,female,0,       0,0
3406,11,74.4 ,female,0,       0,0
3407,13,120.  ,male,1,        0,1
3408,32,129.  ,female,0,       0,0
3409,32,96.1 ,female,0,       1,0
3410,42,107.  ,male,0,       0,1
3411,33,76.1 ,female,0,       0,1
3412,49,52.2 ,female,0,       0,1
3413,33,47.1 ,female,1,        0,1
3414,56,60.8 ,female,0,       0,0
3415,12,98.1 ,female,0,       1,0
3416,18,48.9 ,male,0,       0,1
3417,14,61.0 ,female,0,       0,1
3418,28,66.3 ,female,0,       0,0
3419,47,89.9 ,female,0,       1,0
3420,42,72.3 ,male,0,       0,1
3421,14,75.5 ,male,0,       1,1
3422,24,112.  ,male,1,        0,0
3423,49,116.  ,female,0,       0,0
3424,34,87.8 ,male,0,       1,1
3425,35,91.2 ,female,0,       0,1
3426,23,186.  ,male,1,        0,0
3427,10,84.4 ,female,0,       0,1
3428,10,41.0 ,male,0,       0,0
3429,10,119.  ,male,0,       0,1
3430,38,83.0 ,male,0,       0,1
3431,33,40.3 ,female,1,        0,1
3432,23,68.1 ,female,0,       0,1
3433, 5,39.1 ,male,0,       0,1
3434,38,127.  ,female,1,        0,0
3435,23,57.3 ,male,0,       0,0
3436,32,122.  ,female,0,       0,1
3437,30,105.  ,male,0,       0,1
3438,34,54.9 ,male,0,       0,1
3439,51,212.  ,female,1,        0,0
3440,14,75.4 ,female,0,       0,1
3441,16,64.0 ,female,0,       0,1
3442,15,121.  ,female,0,       1,0
3443,35,116.  ,female,0,       0,1
3444,44,88.7 ,female,0,       0,0
3445,35,53.6 ,female,0,       0,1
3446,14,83.6 ,male,0,       0,1
3447, 7,122.  ,female,0,       0,0
3448,15,37.6 ,female,0,       1,0
3449,40,75.3 ,male,0,       0,0
3450,33,35.1 ,female,0,       1,0
3451,73,48.5 ,female,0,       0,1
3452,22,119.  ,female,0,       0,1
3453,14,30.3 ,male,0,       1,0
3454,29,55   ,female,0,       0,0
3455,36,65.2 ,female,0,       0,1
3456,26,131.  ,male,0,       0,1
3457,29,47.9 ,female,0,       0,1
3458, 6,60.0 ,female,1,        0,1
3459,31,71.9 ,female,0,       0,0
3460,19,85.2 ,female,0,       1,0
3461,43,71.0 ,male,0,       0,0
3462,30,79.7 ,male,0,       0,1
3463, 7,122.  ,female,0,       0,1
3464,17,45.6 ,female,1,        0,0
3465,36,105.  ,male,1,        0,1
3466,23,95.8 ,female,0,       0,0
3467,20,42.2 ,female,0,       0,0
3468,42,60.8 ,female,0,       0,1
3469,22,36.5 ,female,0,       0,1
3470,36,201.  ,male,1,        0,0
3471,10,56.4 ,female,0,       0,0
3472,24,134.  ,male,0,       1,0
3473,12,44.9 ,male,0,       0,0
3474,39,168.  ,male,0,       0,1
3475,49,130.  ,female,0,       0,1
3476,41,127.  ,male,0,       0,1
3477,44,109.  ,male,0,       0,1
3478,33,72.2 ,male,1,        0,0
3479,42,61.4 ,female,0,       0,1
3480,12,129.  ,male,0,       0,1
3481,40,109.  ,male,1,        0,1
3482,41,98.2 ,male,0,       0,0
3483,48,66.6 ,female,0,       1,1
3484,29,119.  ,male,1,        0,1
3485,29,96.7 ,male,0,       0,1
3486,16,33.6 ,female,1,        1,0
3487,53,73.2 ,male,0,       0,1
3488,53,69.3 ,female,0,       0,1
3489,58,42.8 ,female,0,       0,0
3490,20,59.3 ,female,0,       1,0
3491,43,132.  ,male,0,       0,1
3492,27,207.  ,female,1,        0,0
3493,43,36.7 ,male,0,       0,1
3494,74,44.7 ,female,1,        0,0
3495,23,54.4 ,female,0,       1,1
3496,57,118.  ,male,0,       0,1
3497,78,48.2 ,female,0,       1,0
3498,54,120.  ,male,0,       0,1
3499,60,193.  ,male,0,       0,1
3500,29,144.  ,female,1,        0,1
3501,28,72.2 ,female,0,       0,0
3502,52,61.9 ,male,0,       0,1
3503,31,139.  ,female,0,       1,0
3504,30,73.0 ,female,0,       0,1
3505,22,55.2 ,female,1,        0,0
3506,34,71.7 ,female,0,       1,1
3507,34,46.5 ,female,0,       0,1
3508,38,44.0 ,male,0,       0,0
3509,30,207.  ,female,0,       0,1
3510,51,77.1 ,male,0,       0,1
3511,37,160.  ,female,0,       0,1
3512,36,93.0 ,male,0,       1,0
3513,32,97.2 ,female,0,       0,1
3514,35,68.2 ,female,0,       0,1
3515,16,64.2 ,female,1,        1,0
3516,49,48.1 ,male,0,       1,1
3517, 9,104.  ,female,1,        0,1
3518,60,213.  ,male,1,        0,0
3519,27,56.4 ,male,0,       0,1
3520,10,60.8 ,female,0,       1,0
3521,74,226.  ,female,0,       0,1
3522,68,84.3 ,female,1,        0,1
3523,24,68.0 ,female,1,        0,0
3524,12,44.6 ,male,0,       1,1
3525,33,95.0 ,male,0,       0,1
3526,56,222.  ,female,0,       0,0
3527,15,109.  ,female,1,        0,0
3528,94,149.  ,male,0,       0,1
3529,24,101.  ,male,0,       0,1
3530,49,36.5 ,female,0,       0,0
3531,71,43.9 ,female,0,       0,1
3532,42,99.5 ,male,0,       0,1
3533,55,52.8 ,male,1,        0,0
3534, 5,198.  ,female,0,       0,0
